timestamp,x,y,z
0,4.16,8.48,1.54
10,4.08,8.34,1.62
20,4.06,8.24,1.62
30,4.03,8.45,1.85
40,4.04,9.05,2.2
50,4.15,9.65,2.17
60,4.31,10.18,1.91
70,4.37,10.42,1.84
80,4.37,10.18,1.87
90,4.38,9.64,1.7
100,4.39,8.94,1.53
110,4.33,8.24,1.51
120,4.33,7.71,1.44
130,4.36,7.28,1.41
140,4.21,7.0,1.9
150,3.94,6.67,2.62
160,3.46,5.78,2.97
170,3.19,4.74,2.98
180,2.71,3.02,2.77
190,2.15,-0.49,2.24
200,1.98,-5.35,0.4
210,0.39,-11.28,-0.27
220,-2.03,-17.97,-2.73
230,-4.6,-24.62,-6.15
240,-6.63,-33.5,-6.67
250,-10.54,-40.27,-5.46
260,-14.62,-36.24,-7.02
270,-19.57,-19.06,-7.46
280,-22.17,-0.58,-2.58
290,-22.06,15.02,2.82
300,-19.14,27.98,4.95
310,-14.91,37.8,3.09
320,-10.96,39.83,0.81
330,-9.51,37.5,0.93
340,-9.36,34.9,2.7
350,-8.42,34.32,2.5
360,-7.41,35.27,3.47
370,-5.63,33.26,2.69
380,-4.34,34.84,2.43
390,-3.85,37.05,4.29
400,-3.73,35.4,5.82
410,-3.84,32.25,6.39
420,-3.99,29.29,7.06
430,-4.01,26.65,7.92
440,-3.48,24.73,7.62
450,-3.11,23.92,6.98
460,-3.19,23.73,6.99
470,-3.54,24.14,7.24
480,-3.86,25.3,7.23
490,-4.0,26.42,6.87
500,-4.36,27.61,6.84
510,-4.91,27.52,6.5
520,-5.87,25.55,5.2
530,-7.3,22.02,3.61
540,-8.39,17.38,1.22
550,-8.88,12.68,-1.47
560,-8.78,8.84,-3.55
570,-8.27,6.41,-4.92
580,-7.63,3.87,-5.83
590,-7.1,0.47,-6.55
600,-6.84,-2.61,-7.55
610,-5.96,-5.66,-9.27
620,-4.89,-8.06,-10.47
630,-3.85,-8.86,-10.42
640,-2.43,-7.72,-10.27
650,-0.4,-4.74,-9.38
660,0.83,-1.5,-6.89
670,2.13,0.02,-4.87
680,2.89,0.35,-3.39
690,3.4,-0.3,-2.14
700,3.79,-1.11,-1.01
710,4.26,-1.3,0.11
720,4.64,-1.54,1.18
730,5.09,-0.91,1.95
740,5.53,0.06,2.39
750,5.94,1.06,2.5
760,6.0,2.46,3.21
770,6.18,4.35,3.36
780,6.44,5.83,2.33
790,6.56,6.47,1.31
800,6.41,6.59,0.48
810,5.86,6.98,0.68
820,5.47,8.11,1.34
830,5.71,8.99,0.33
840,5.84,9.18,-0.56
850,5.6,8.92,-0.33
860,5.43,8.62,0.17
870,5.48,8.49,0.11
880,5.65,8.4,-0.14
890,5.69,8.52,0.16
900,5.89,8.94,0.06
910,6.02,9.0,-0.34
920,6.0,8.62,-0.4
930,5.87,8.23,-0.09
940,5.66,8.02,0.43
950,5.64,8.24,0.62
960,5.88,8.49,-0.15
970,6.02,8.49,-0.67
980,5.89,8.32,-0.62
990,5.69,7.81,-0.06
1000,5.46,7.97,1.02
