timestamp,x,y,z
0,7.96,4.53,2.8
10,7.98,4.45,2.9
20,8.0,4.48,3.16
30,8.12,4.6,3.24
40,8.23,4.77,3.1
50,8.41,5.2,2.94
60,8.53,5.56,2.82
70,8.57,5.71,2.83
80,8.57,5.56,2.89
90,8.46,5.24,2.87
100,8.4,4.94,2.69
110,8.32,4.79,2.68
120,8.28,4.7,2.88
130,8.19,4.72,3.14
140,8.14,4.55,3.16
150,8.08,4.5,3.0
160,8.1,4.74,2.82
170,8.14,5.0,2.58
180,8.02,4.87,2.92
190,7.64,4.4,3.73
200,7.13,3.85,4.25
210,6.63,3.1,4.52
220,6.02,2.1,4.16
230,5.25,0.44,3.17
240,3.74,-2.53,2.64
250,0.75,-9.4,3.1
260,-2.72,-20.31,3.57
270,-5.89,-32.88,4.22
280,-13.82,-42.93,5.37
290,-17.42,-45.0,0.45
300,-22.18,-40.66,-4.1
310,-27.72,-33.94,-9.45
320,-32.1,-21.63,-15.08
330,-35.48,-5.08,-15.06
340,-36.53,14.05,-8.83
350,-33.73,31.79,-3.4
360,-26.73,42.76,-2.41
370,-19.53,48.35,-2.97
380,-13.3,47.08,-4.12
390,-9.96,42.46,-3.56
400,-7.93,44.52,-0.61
410,-5.86,44.37,0.69
420,-3.99,42.01,0.93
430,-3.21,38.8,3.12
440,-2.01,35.25,3.3
450,-1.21,30.26,2.84
460,-0.96,28.53,3.3
470,-0.59,25.92,2.53
480,-0.76,21.97,2.12
490,-1.41,18.21,2.74
500,-1.79,15.36,2.82
510,-1.94,12.83,2.67
520,-2.18,11.24,3.12
530,-2.38,11.09,3.51
540,-2.45,12.37,3.51
550,-2.48,14.65,3.9
560,-2.56,17.75,5.41
570,-2.58,21.83,7.34
580,-2.78,25.86,9.39
590,-3.13,29.61,10.78
600,-3.23,32.42,10.69
610,-3.88,33.28,9.89
620,-4.57,33.52,8.15
630,-5.43,32.59,6.39
640,-7.11,28.68,5.23
650,-8.83,22.75,3.97
660,-9.87,17.83,2.18
670,-9.97,13.52,-0.47
680,-9.63,9.75,-3.02
690,-9.74,7.06,-3.28
700,-9.05,4.34,-5.15
710,-8.1,-0.11,-7.8
720,-7.81,-3.44,-7.72
730,-7.02,-9.15,-8.22
740,-5.35,-11.3,-10.18
750,-3.19,-10.82,-11.02
760,-0.83,-8.31,-10.16
770,0.04,-6.28,-7.89
780,1.19,-4.43,-7.37
790,1.88,-3.78,-6.81
800,2.16,-3.77,-5.66
810,2.72,-3.8,-5.24
820,3.5,-3.55,-5.44
830,3.68,-2.44,-3.79
840,4.12,-1.25,-2.93
850,4.53,-0.01,-2.39
860,5.1,1.21,-2.4
870,5.27,2.74,-1.13
880,5.61,3.99,-0.55
890,5.97,5.11,-0.46
900,6.26,6.36,0.02
910,6.48,7.3,1.04
920,6.83,7.92,1.16
930,6.99,8.13,1.14
940,7.13,8.52,1.12
950,7.08,8.97,1.09
960,6.99,9.2,0.92
970,6.88,8.94,0.62
980,6.81,8.38,0.35
990,6.8,8.4,0.29
1000,6.86,8.41,0.07
