timestamp,x,y,z
0,5.42,-8.37,-0.86
10,5.49,-8.28,-1.12
20,5.53,-8.04,-1.25
30,5.63,-7.95,-1.35
40,5.62,-8.09,-1.12
50,5.55,-8.07,-0.88
60,5.42,-7.85,-0.68
70,5.3,-7.56,-0.71
80,5.18,-7.29,-0.95
90,5.11,-6.96,-1.25
100,4.96,-6.47,-1.26
110,4.82,-6.06,-1.21
120,4.73,-5.58,-1.4
130,4.61,-5.23,-1.81
140,4.5,-4.95,-1.91
150,4.24,-4.44,-1.78
160,3.88,-3.95,-1.83
170,3.48,-3.44,-1.97
180,3.18,-2.68,-2.19
190,2.77,-1.69,-2.26
200,2.09,0.01,-2.45
210,1.19,2.44,-2.88
220,0.16,5.65,-3.34
230,-1.3,10.08,-3.33
240,-2.56,15.09,-3.53
250,-4.04,19.8,-1.73
260,-6.17,24.1,0.19
270,-8.37,26.06,0.41
280,-12.42,23.13,0.69
290,-14.23,17.35,-2.44
300,-16.81,9.56,-4.19
310,-18.75,-0.79,-4.14
320,-19.91,-11.54,-1.7
330,-19.29,-22.24,1.2
340,-16.88,-32.55,2.86
350,-13.69,-40.13,3.71
360,-10.83,-42.43,1.56
370,-9.22,-40.96,0.03
380,-7.98,-38.95,-0.13
390,-7.36,-35.87,0.99
400,-6.93,-32.0,1.64
410,-6.03,-28.88,1.24
420,-4.98,-27.1,0.74
430,-4.05,-25.68,0.24
440,-3.49,-24.53,0.39
450,-3.18,-23.25,0.4
460,-2.83,-22.14,-0.43
470,-2.79,-21.0,-1.25
480,-2.86,-20.09,-1.62
490,-2.83,-19.62,-1.99
500,-2.6,-19.83,-3.04
510,-2.41,-20.0,-4.01
520,-1.95,-20.74,-5.16
530,-1.68,-21.82,-6.39
540,-1.37,-23.09,-7.83
550,-1.57,-24.26,-8.72
560,-2.16,-24.79,-9.11
570,-2.86,-25.47,-9.06
580,-3.59,-26.0,-8.23
590,-4.52,-25.48,-6.99
600,-5.32,-24.41,-6.63
610,-6.0,-23.32,-6.37
620,-6.8,-21.41,-5.97
630,-7.68,-18.77,-4.99
640,-8.72,-15.49,-3.59
650,-10.26,-11.15,-0.61
660,-11.15,-6.3,2.16
670,-11.7,-0.91,5.11
680,-11.17,3.0,6.64
690,-9.98,5.88,6.83
700,-8.4,7.61,7.06
710,-6.66,8.32,7.91
720,-4.76,8.17,8.35
730,-3.11,7.09,8.13
740,-1.67,5.44,7.26
750,-0.45,3.67,6.8
760,0.44,2.72,6.11
770,1.13,1.69,5.38
780,1.44,1.08,5.05
790,1.87,0.72,4.52
800,2.55,-0.02,3.48
810,3.26,-1.36,2.96
820,3.85,-2.95,2.86
830,4.24,-4.14,2.65
840,4.78,-5.45,1.75
850,5.41,-6.88,1.4
860,5.73,-7.91,1.75
870,6.01,-8.13,1.83
880,6.22,-7.7,1.28
890,6.47,-7.16,0.61
900,6.52,-6.88,0.81
910,6.49,-6.82,1.3
920,6.33,-6.47,1.57
930,6.15,-6.43,1.01
940,6.36,-7.13,-0.41
950,6.34,-7.87,0.38
960,6.36,-8.4,1.01
970,6.5,-8.91,1.05
980,6.64,-9.29,0.96
990,6.62,-9.26,0.97
1000,6.38,-8.65,1.42
