timestamp,x,y,z
0,4.36,6.95,3.92
10,4.31,6.75,4.13
20,4.3,6.53,4.25
30,4.34,6.41,4.24
40,4.39,6.62,4.05
50,4.42,6.87,3.91
60,4.4,7.02,3.72
70,4.26,6.99,3.72
80,4.09,6.81,3.67
90,3.91,6.65,3.67
100,3.82,6.27,3.41
110,3.59,5.66,3.48
120,3.35,4.74,3.79
130,3.18,3.5,3.65
140,2.79,2.42,3.73
150,2.48,1.03,3.7
160,2.24,-0.08,2.92
170,1.77,-1.35,2.63
180,1.02,-2.83,2.23
190,0.44,-4.85,0.76
200,-0.24,-7.55,-0.73
210,-1.52,-11.22,-1.28
220,-3.33,-15.36,-1.69
230,-6.06,-18.82,-1.94
240,-8.87,-19.56,-2.08
250,-13.33,-17.18,-0.4
260,-15.96,-8.76,-1.06
270,-16.5,4.58,-2.59
280,-15.59,16.97,-3.28
290,-13.46,26.59,-4.26
300,-11.75,30.47,-4.59
310,-11.58,28.5,-2.42
320,-11.68,26.87,0.35
330,-11.16,26.75,2.35
340,-10.18,27.55,3.82
350,-8.74,29.2,4.52
360,-7.24,31.28,5.27
370,-6.03,31.99,6.68
380,-5.67,29.33,8.42
390,-5.99,26.39,9.05
400,-6.83,22.57,9.0
410,-7.24,20.99,8.26
420,-7.4,21.95,8.14
430,-7.24,23.23,7.81
440,-7.27,23.34,7.49
450,-7.68,22.43,7.68
460,-8.21,22.34,7.98
470,-8.67,22.6,7.92
480,-8.92,23.25,7.97
490,-8.88,23.84,8.17
500,-8.92,23.97,9.05
510,-8.99,24.23,10.02
520,-9.43,23.85,10.85
530,-9.97,22.26,10.79
540,-10.33,20.2,9.91
550,-10.61,16.82,7.85
560,-10.62,12.76,4.53
570,-10.24,9.77,0.96
580,-9.49,7.22,-2.26
590,-8.37,4.61,-4.76
600,-7.26,2.48,-5.7
610,-6.48,0.38,-5.68
620,-5.82,-1.51,-5.58
630,-5.05,-4.2,-6.17
640,-4.0,-6.35,-7.15
650,-2.59,-5.71,-8.16
660,-0.87,-4.44,-9.11
670,0.58,-3.37,-8.73
680,1.09,-2.2,-7.12
690,1.9,-0.73,-5.96
700,2.33,0.41,-4.75
710,2.72,0.51,-4.35
720,3.09,0.73,-3.98
730,3.43,0.43,-3.57
740,3.76,0.04,-3.1
750,3.87,-0.15,-1.74
760,3.98,0.47,-0.29
770,4.53,1.86,-0.0
780,4.98,3.17,-0.15
790,5.26,4.44,-0.07
800,5.35,5.7,0.23
810,5.42,6.66,0.54
820,5.38,7.23,1.02
830,5.31,7.6,1.58
840,5.31,7.64,1.53
850,5.26,7.68,1.45
860,5.3,7.81,1.13
870,5.3,8.07,0.87
880,5.06,8.35,1.18
890,4.84,8.65,1.46
900,4.85,9.2,1.37
910,4.92,9.5,1.14
920,4.92,9.54,0.98
930,4.96,9.5,0.87
940,4.98,9.46,0.73
950,4.97,9.39,0.55
960,4.92,9.34,0.49
970,4.86,9.09,0.45
980,4.88,8.61,0.12
990,4.79,8.48,0.58
1000,4.54,8.68,1.48
