timestamp,x,y,z
0,4.34,8.95,4.11
10,4.3,8.69,4.17
20,4.33,8.46,4.18
30,4.31,8.32,4.11
40,4.27,8.06,4.0
50,4.24,7.96,3.91
60,4.22,7.82,3.82
70,4.21,7.61,3.72
80,4.25,7.45,3.38
90,4.25,7.24,3.19
100,4.1,6.92,3.36
110,4.01,6.63,3.57
120,4.06,6.52,3.48
130,4.07,6.31,3.44
140,3.98,6.0,3.51
150,3.97,5.71,3.34
160,3.96,5.5,3.12
170,3.86,5.22,3.24
180,3.67,5.0,3.54
190,3.46,4.79,3.83
200,3.41,4.54,3.65
210,3.26,4.25,3.52
220,3.01,3.84,3.53
230,2.66,3.06,3.52
240,2.15,1.74,3.67
250,1.55,-0.41,3.34
260,0.73,-3.82,2.36
270,-0.85,-8.2,2.11
280,-3.02,-13.46,2.09
290,-3.94,-18.75,-0.99
300,-3.98,-21.34,-6.65
310,-4.76,-20.54,-11.95
320,-7.14,-16.55,-12.53
330,-10.3,-10.08,-7.72
340,-16.66,-3.27,-0.17
350,-16.57,4.99,1.74
360,-15.69,13.25,1.57
370,-14.72,20.73,2.1
380,-14.0,26.56,4.91
390,-13.35,30.98,7.81
400,-11.88,34.59,8.55
410,-9.96,36.73,8.77
420,-7.89,37.19,8.92
430,-6.31,36.08,9.5
440,-5.19,33.98,10.23
450,-4.69,30.34,11.13
460,-4.47,25.66,10.47
470,-4.53,21.0,9.06
480,-4.63,17.8,7.28
490,-4.63,16.79,6.2
500,-4.89,17.49,7.41
510,-5.03,18.23,8.4
520,-4.88,19.22,9.15
530,-5.37,21.7,11.91
540,-6.15,24.69,15.27
550,-6.64,27.77,17.15
560,-6.97,30.04,17.11
570,-7.65,29.12,16.85
580,-8.6,25.2,15.89
590,-9.55,20.17,14.24
600,-10.16,15.73,11.89
610,-10.41,12.69,8.96
620,-10.46,11.88,5.57
630,-10.04,12.22,1.03
640,-9.39,12.52,-3.44
650,-8.96,11.4,-6.7
660,-8.74,8.41,-8.23
670,-8.36,3.36,-9.25
680,-7.55,-0.9,-9.91
690,-6.26,-3.52,-10.11
700,-4.59,-4.31,-10.37
710,-2.66,-4.06,-10.38
720,-1.0,-2.95,-9.21
730,0.37,-0.59,-7.7
740,1.4,1.15,-5.83
750,2.11,2.05,-4.92
760,2.61,1.3,-4.44
770,3.11,0.09,-4.3
780,3.24,-0.75,-2.82
790,3.88,-1.73,-1.53
800,4.27,-1.52,-0.24
810,4.75,-0.35,0.48
820,5.07,1.3,0.9
830,5.05,3.26,1.43
840,5.04,4.83,1.41
850,4.83,6.21,1.51
860,4.89,7.18,1.07
870,4.97,7.21,0.74
880,4.92,6.81,0.94
890,4.99,6.57,1.03
900,5.3,6.53,0.8
910,5.37,6.66,0.97
920,5.46,6.87,0.98
930,5.28,7.48,1.44
940,5.18,8.1,1.44
950,5.15,8.56,1.43
960,5.2,8.66,1.34
970,5.27,8.45,1.11
980,5.35,8.26,0.98
990,5.25,8.4,1.49
1000,5.38,8.89,1.37
