timestamp,x,y,z
0,8.55,6.53,1.24
10,8.56,6.67,1.22
20,8.52,6.65,1.35
30,8.49,6.69,1.59
40,8.41,6.66,2.02
50,8.33,6.48,2.14
60,8.26,6.33,2.1
70,8.19,6.32,2.0
80,8.1,6.32,1.81
90,7.96,6.12,1.6
100,7.78,5.91,1.44
110,7.6,5.56,1.35
120,7.43,5.16,1.41
130,7.32,4.85,1.58
140,7.17,4.58,1.92
150,7.01,4.29,2.19
160,6.88,4.01,2.19
170,6.74,3.74,2.09
180,6.51,3.33,2.13
190,6.22,3.09,2.25
200,5.7,2.6,2.32
210,4.87,1.66,2.57
220,3.68,-0.39,2.74
230,2.29,-4.2,2.47
240,0.31,-9.43,2.53
250,-2.2,-14.73,2.35
260,-4.83,-20.34,2.32
270,-7.18,-27.63,2.15
280,-9.7,-32.83,0.55
290,-15.62,-31.51,0.51
300,-20.18,-25.22,-0.53
310,-23.48,-18.96,-3.99
320,-26.77,-12.22,-3.93
330,-29.17,-0.32,-0.78
340,-29.42,15.37,2.69
350,-26.17,31.8,0.36
360,-19.37,44.9,-7.07
370,-11.67,53.29,-12.53
380,-5.94,59.47,-15.05
390,-1.56,51.37,-13.33
400,0.38,42.19,-12.14
410,-0.23,36.38,-8.25
420,0.15,30.2,-6.21
430,1.05,24.66,-6.21
440,2.15,20.56,-7.5
450,2.49,17.97,-6.6
460,2.43,16.82,-4.88
470,2.46,16.65,-3.89
480,2.73,17.41,-4.07
490,2.54,18.43,-3.6
500,1.72,19.96,-1.19
510,0.62,22.14,1.93
520,-0.0,24.78,4.15
530,-0.6,28.34,6.4
540,-0.84,32.93,7.81
550,-1.07,39.3,8.32
560,-0.98,46.19,6.9
570,-1.38,50.67,4.16
580,-3.01,49.87,1.09
590,-5.68,44.18,-0.93
600,-8.72,37.42,-2.35
610,-12.13,28.37,-3.99
620,-18.17,16.54,-2.53
630,-20.25,6.19,-3.27
640,-19.0,-1.44,-6.47
650,-16.55,-6.14,-10.23
660,-14.05,-8.42,-12.92
670,-11.64,-9.33,-15.68
680,-9.32,-9.39,-17.7
690,-6.75,-8.95,-17.52
700,-4.57,-9.65,-14.26
710,-3.07,-11.34,-9.6
720,-1.72,-11.88,-4.36
730,-1.09,-11.52,0.91
740,0.21,-11.54,3.56
750,1.41,-10.3,3.76
760,3.2,-9.01,2.44
770,3.89,-5.44,2.37
780,4.58,-3.13,2.45
790,5.2,-2.06,1.4
800,5.42,-1.02,0.53
810,5.81,-0.29,-0.66
820,6.18,0.3,-1.18
830,6.43,1.81,-1.01
840,6.71,4.09,-0.36
850,6.86,5.88,0.11
860,7.04,6.34,0.05
870,7.17,6.34,-0.15
880,7.29,6.71,-0.03
890,7.52,7.23,-0.04
900,7.75,7.56,0.06
910,7.85,7.39,0.15
920,7.96,7.09,-0.1
930,7.95,6.76,-0.17
940,7.89,6.37,-0.39
950,7.75,5.88,-0.64
960,7.61,5.63,-0.92
970,7.6,6.18,-1.05
980,7.57,6.8,-1.32
990,7.61,6.97,-1.92
1000,7.82,7.07,-2.26
