timestamp,x,y,z
0,4.75,-7.27,-5.07
10,4.76,-7.19,-5.12
20,4.8,-6.89,-4.86
30,4.8,-6.63,-4.56
40,4.87,-6.8,-4.64
50,4.91,-7.04,-4.89
60,4.88,-7.13,-4.85
70,4.83,-7.12,-4.69
80,4.69,-7.0,-4.61
90,4.56,-6.92,-4.74
100,4.32,-6.51,-4.56
110,4.12,-6.16,-4.46
120,3.92,-5.76,-4.22
130,3.49,-4.96,-3.81
140,3.02,-3.94,-3.46
150,2.57,-2.75,-3.06
160,1.96,-1.38,-2.59
170,1.37,0.12,-2.13
180,0.73,1.6,-1.36
190,-0.03,2.83,-0.65
200,-0.83,4.26,-0.37
210,-1.77,6.08,0.08
220,-2.78,7.26,1.19
230,-3.71,7.19,2.62
240,-5.03,5.58,3.5
250,-6.63,4.02,2.64
260,-7.03,2.09,0.44
270,-7.0,-1.06,-1.35
280,-5.84,-8.23,-3.14
290,-5.28,-13.34,-3.8
300,-4.29,-17.35,-4.4
310,-3.25,-18.94,-6.2
320,-2.96,-20.13,-7.14
330,-2.25,-22.7,-7.9
340,-1.39,-25.7,-7.73
350,-0.77,-27.58,-7.22
360,-0.17,-27.5,-7.51
370,0.25,-26.72,-8.05
380,0.73,-25.92,-8.24
390,0.76,-25.18,-8.27
400,0.65,-23.75,-8.6
410,0.67,-23.0,-9.16
420,0.64,-23.05,-9.91
430,0.41,-23.74,-11.47
440,2.5,-24.87,-15.5
450,1.39,-26.29,-17.87
460,1.13,-28.64,-19.66
470,0.52,-30.63,-19.84
480,-0.52,-31.48,-18.51
490,-1.89,-30.91,-17.27
500,-3.82,-28.44,-15.37
510,-5.88,-25.01,-11.67
520,-7.63,-21.06,-7.57
530,-8.92,-16.16,-4.1
540,-9.43,-10.5,-1.57
550,-9.32,-6.08,0.49
560,-8.49,-4.38,2.79
570,-9.32,-4.89,7.58
580,-7.69,-4.45,8.53
590,-6.6,-2.5,8.13
600,-5.69,0.82,8.5
610,-5.15,4.04,9.4
620,-4.01,5.89,9.41
630,-2.85,6.71,8.73
640,-1.64,7.24,7.93
650,-0.39,7.09,6.8
660,0.69,5.66,6.31
670,1.78,3.46,5.41
680,2.75,0.67,4.44
690,3.45,-1.24,3.27
700,3.94,-1.79,1.99
710,4.08,-1.8,1.33
720,4.19,-2.18,0.59
730,4.33,-2.6,-0.33
740,4.53,-3.12,-0.91
750,4.61,-3.88,-1.19
760,4.93,-5.48,-1.58
770,5.21,-7.46,-2.12
780,5.6,-8.83,-2.89
790,5.91,-9.34,-3.2
800,5.91,-9.66,-3.26
810,5.87,-9.81,-3.24
820,5.78,-9.61,-3.5
830,5.79,-9.28,-3.69
840,5.8,-9.18,-3.44
850,5.74,-9.06,-3.2
860,5.75,-8.78,-3.08
870,5.74,-7.97,-2.84
880,5.52,-6.74,-2.11
890,5.48,-6.16,-1.96
900,5.54,-6.54,-2.0
910,5.55,-6.96,-1.72
920,5.6,-6.88,-1.59
930,5.56,-6.51,-1.46
940,5.55,-6.46,-1.57
950,5.6,-7.06,-1.75
960,5.61,-7.89,-1.81
970,5.66,-8.56,-2.29
980,5.77,-9.32,-2.5
990,5.76,-9.87,-2.16
1000,5.65,-9.68,-2.11
