timestamp,x,y,z
0,5.36,-7.37,-2.8
10,5.28,-7.23,-2.81
20,5.29,-7.3,-2.77
30,5.34,-7.41,-2.58
40,5.43,-7.52,-2.51
50,5.44,-7.56,-2.57
60,5.42,-7.35,-2.54
70,5.38,-7.21,-2.47
80,5.32,-7.22,-2.4
90,5.25,-7.33,-2.36
100,5.16,-7.31,-2.42
110,5.08,-7.3,-2.52
120,4.99,-7.18,-2.68
130,4.85,-6.98,-2.68
140,4.7,-6.77,-2.66
150,4.54,-6.54,-2.71
160,4.45,-6.17,-2.81
170,4.49,-5.76,-2.97
180,4.5,-5.38,-2.76
190,4.5,-4.96,-2.6
200,4.43,-4.25,-2.64
210,4.14,-3.56,-2.75
220,3.88,-2.49,-3.08
230,3.54,-1.25,-3.07
240,2.9,0.99,-3.02
250,1.55,3.59,-2.57
260,0.06,6.82,-1.04
270,-2.5,10.96,1.29
280,-4.3,17.65,3.57
290,-9.98,24.37,9.28
300,-12.95,28.67,10.93
310,-17.27,28.29,12.89
320,-22.3,21.7,12.8
330,-24.94,10.1,10.13
340,-26.03,-1.8,4.78
350,-24.4,-13.3,-2.83
360,-22.24,-24.51,-6.98
370,-18.95,-34.4,-8.98
380,-16.03,-38.89,-9.84
390,-13.14,-42.36,-10.81
400,-10.13,-45.19,-11.57
410,-8.56,-45.42,-10.82
420,-7.08,-42.55,-10.5
430,-5.79,-40.52,-10.63
440,-4.96,-37.25,-10.39
450,-4.53,-34.19,-10.3
460,-4.41,-31.3,-10.22
470,-4.4,-28.0,-10.51
480,-4.2,-25.09,-10.61
490,-3.99,-22.23,-10.23
500,-3.75,-20.08,-10.24
510,-3.55,-19.14,-11.24
520,-3.31,-18.57,-13.06
530,-3.29,-19.8,-15.53
540,-3.37,-21.95,-18.32
550,-0.96,-25.83,-24.02
560,-1.54,-30.26,-25.74
570,-2.7,-33.69,-26.33
580,-5.43,-33.92,-23.79
590,-9.56,-30.52,-19.23
600,-13.26,-24.8,-14.49
610,-16.17,-19.32,-10.55
620,-21.19,-12.46,-5.11
630,-22.34,-4.91,-0.07
640,-21.7,-0.46,3.19
650,-21.62,1.89,8.74
660,-21.8,4.51,16.1
670,-20.8,6.81,23.5
680,-17.98,7.32,25.13
690,-13.94,6.16,22.38
700,-9.76,5.1,18.56
710,-6.27,4.51,14.35
720,-3.47,4.87,11.27
730,-1.47,4.79,9.41
740,0.07,5.08,8.08
750,1.4,4.24,6.48
760,2.53,3.1,4.49
770,3.35,2.22,2.32
780,4.11,1.18,0.2
790,5.02,-0.45,-1.14
800,5.5,-1.77,-1.66
810,5.55,-2.59,-2.1
820,5.42,-3.44,-2.23
830,5.26,-4.86,-2.19
840,5.04,-6.02,-1.64
850,4.9,-6.71,-1.24
860,4.89,-7.04,-1.19
870,4.88,-7.35,-1.53
880,4.91,-8.07,-1.87
890,4.72,-8.65,-1.09
900,4.56,-8.99,-0.38
910,4.52,-9.15,-0.28
920,4.5,-9.64,-0.5
930,4.46,-10.1,-0.52
940,4.46,-10.39,-0.1
950,4.39,-10.11,0.54
960,4.45,-9.56,-0.18
970,4.73,-9.16,-1.27
980,4.66,-8.9,-0.63
990,4.58,-8.73,0.02
1000,4.43,-8.57,-0.01
