timestamp,x,y,z
0,6.12,7.83,3.77
10,6.12,7.91,3.64
20,6.11,7.94,3.53
30,6.02,7.87,3.53
40,5.99,7.77,3.56
50,5.91,7.68,3.63
60,5.84,7.56,3.63
70,5.85,7.53,3.54
80,5.8,7.58,3.51
90,5.79,7.74,3.29
100,5.85,7.84,3.08
110,5.67,7.57,3.34
120,5.54,7.02,3.57
130,5.48,6.48,3.58
140,5.39,6.09,3.7
150,5.42,5.77,3.62
160,5.32,5.48,3.47
170,5.25,5.25,3.51
180,5.2,5.18,3.63
190,5.06,4.86,3.75
200,4.97,4.72,3.88
210,4.94,4.55,3.88
220,4.93,4.37,3.77
230,4.71,3.91,3.64
240,4.72,3.1,3.08
250,4.61,1.78,2.25
260,4.23,-0.72,1.2
270,3.04,-4.1,0.84
280,0.98,-11.79,0.65
290,-1.08,-23.14,-0.07
300,-3.9,-34.61,-0.83
310,-7.23,-40.6,-0.47
320,-14.78,-39.25,2.12
330,-19.8,-32.83,-0.16
340,-24.44,-19.32,-4.93
350,-27.78,-1.74,-6.25
360,-28.5,19.41,-3.34
370,-25.65,38.89,0.96
380,-20.02,52.92,3.26
390,-13.83,53.67,1.55
400,-10.07,45.43,1.13
410,-8.14,38.27,2.07
420,-7.01,34.6,3.42
430,-6.3,32.97,4.89
440,-5.56,32.5,6.5
450,-4.49,31.96,7.16
460,-3.64,30.47,7.19
470,-3.07,28.07,7.01
480,-2.59,24.33,6.61
490,-2.27,19.74,6.46
500,-2.03,14.63,6.35
510,-1.7,9.82,6.1
520,-1.22,6.16,5.08
530,-0.91,3.34,4.36
540,-1.19,1.01,4.89
550,-1.17,-0.31,4.41
560,-1.29,0.26,4.49
570,-1.48,1.72,4.72
580,-1.87,4.51,5.55
590,-2.37,8.47,7.04
600,-3.03,12.15,8.77
610,-3.77,14.76,10.58
620,-4.27,16.86,11.86
630,-4.19,18.44,11.48
640,-4.09,19.67,11.13
650,-4.19,21.48,11.25
660,-4.51,24.04,11.88
670,-5.0,27.14,12.93
680,-5.73,29.59,14.01
690,-6.58,30.21,13.67
700,-7.56,28.4,11.87
710,-8.26,25.1,8.75
720,-8.77,20.51,5.02
730,-9.03,15.36,1.99
740,-8.77,10.16,-0.84
750,-8.08,6.08,-3.65
760,-7.1,3.57,-6.28
770,-6.2,2.32,-7.68
780,-5.48,1.07,-8.52
790,-5.0,-0.86,-8.48
800,-4.12,-2.51,-8.53
810,-2.72,-4.34,-9.54
820,-1.12,-6.08,-10.08
830,0.62,-6.27,-9.55
840,2.01,-5.6,-8.06
850,2.91,-4.99,-6.45
860,3.67,-4.11,-4.95
870,4.24,-3.25,-3.21
880,4.38,-2.1,-0.45
890,4.58,-0.27,1.47
900,5.14,1.22,1.29
910,5.49,2.05,1.02
920,5.66,2.09,1.1
930,5.36,1.9,2.26
940,4.87,2.99,4.1
950,4.74,5.32,4.62
960,5.0,7.3,3.63
970,5.02,8.49,3.21
980,4.95,9.25,3.0
990,4.7,10.01,3.36
1000,4.65,10.77,3.04
