timestamp,x,y,z
0,5.01,6.02,4.79
10,4.93,6.33,5.13
20,5.09,6.3,4.54
30,5.38,6.44,3.99
40,5.66,6.63,3.35
50,5.97,6.38,2.43
60,6.1,5.95,1.97
70,6.06,5.29,1.9
80,5.99,4.82,2.25
90,5.82,4.67,2.85
100,5.76,4.63,2.99
110,5.83,5.08,2.58
120,5.97,5.27,2.0
130,5.8,5.4,2.32
140,5.5,5.26,2.87
150,5.3,5.15,3.22
160,5.38,5.23,2.95
170,5.46,5.34,2.66
180,5.59,5.43,2.24
190,5.7,5.56,1.84
200,5.67,5.8,1.86
210,5.54,6.12,2.2
220,5.35,6.24,2.67
230,5.28,6.16,3.04
240,5.29,6.07,3.29
250,5.2,6.01,3.62
260,5.17,6.1,3.7
270,5.26,6.25,2.92
280,5.22,6.25,2.24
290,5.12,6.25,2.04
300,4.92,6.11,1.91
310,4.51,5.51,1.76
320,4.03,4.26,1.54
330,3.55,2.49,1.64
340,2.85,-0.06,1.35
350,1.64,-4.12,1.35
360,0.26,-9.14,0.97
370,-1.19,-13.67,-0.06
380,-3.02,-17.09,-0.91
390,-5.02,-18.92,-0.44
400,-7.34,-18.47,-0.06
410,-9.43,-14.78,-0.54
420,-10.52,-8.98,-2.04
430,-11.18,-2.56,-2.47
440,-11.77,4.39,-1.84
450,-15.78,11.77,1.7
460,-13.01,18.71,0.26
470,-11.36,24.05,-0.19
480,-9.23,29.09,-2.11
490,-6.9,31.46,-3.27
500,-6.36,29.78,-3.27
510,-5.75,33.44,-2.81
520,-4.53,35.79,-3.14
530,-3.72,35.45,-3.06
540,-3.24,34.42,-2.6
550,-2.88,32.98,-2.04
560,-2.82,30.54,-1.1
570,-3.03,27.03,0.08
580,-3.47,23.37,1.5
590,-3.76,20.69,2.48
600,-3.83,19.44,3.13
610,-3.67,18.75,3.33
620,-3.56,18.39,3.58
630,-3.68,18.21,4.21
640,-3.73,18.84,4.87
650,-3.86,20.25,5.54
660,-4.09,21.72,6.45
670,-4.4,23.27,7.24
680,-4.7,24.51,7.11
690,-4.97,24.77,5.85
700,-5.04,24.45,3.77
710,-5.11,23.73,1.3
720,-5.15,22.23,-0.96
730,-5.44,20.28,-2.33
740,-6.13,17.14,-2.66
750,-6.89,12.73,-2.5
760,-6.97,9.01,-2.76
770,-6.56,6.62,-3.1
780,-5.72,4.97,-3.77
790,-4.63,3.35,-4.79
800,-3.71,1.68,-5.45
810,-3.17,-0.41,-5.78
820,-2.63,-3.18,-5.94
830,-1.71,-5.78,-6.17
840,-0.85,-7.44,-5.72
850,0.15,-7.59,-4.9
860,1.19,-6.54,-3.99
870,2.12,-4.62,-3.34
880,2.87,-2.56,-2.97
890,3.58,-1.27,-3.3
900,4.44,0.64,-3.22
910,4.35,1.2,-1.82
920,4.36,1.44,-0.79
930,4.57,1.72,-0.02
940,4.8,1.75,0.39
950,4.92,1.91,1.04
960,5.02,2.17,1.75
970,5.21,2.57,1.93
980,5.66,3.18,1.39
990,5.98,4.04,1.37
1000,6.12,5.15,1.85
