timestamp,x,y,z
0,5.21,8.12,3.34
10,5.17,7.96,3.34
20,5.18,7.82,3.2
30,5.2,7.83,3.14
40,5.23,7.9,3.28
50,5.28,7.9,3.23
60,5.3,7.81,3.11
70,5.28,7.74,3.21
80,5.24,7.57,3.33
90,5.26,7.57,3.34
100,5.25,7.71,3.5
110,5.31,7.78,3.42
120,5.31,7.83,3.27
130,5.33,7.8,3.14
140,5.29,7.71,3.14
150,5.22,7.52,3.2
160,5.19,7.37,3.13
170,5.19,7.28,3.02
180,5.15,7.38,3.07
190,5.17,7.5,3.13
200,5.18,7.61,3.19
210,5.17,7.56,3.2
220,5.14,7.48,3.17
230,5.09,7.41,3.12
240,5.08,7.34,2.97
250,5.09,7.41,2.92
260,5.06,7.46,3.08
270,5.06,7.4,3.14
280,5.09,7.31,3.05
290,5.02,7.15,3.23
300,4.87,6.93,3.39
310,4.83,6.86,3.25
320,4.79,6.85,3.32
330,4.74,6.75,3.26
340,4.7,6.73,3.06
350,4.68,6.64,3.07
360,4.53,6.36,3.13
370,4.33,5.82,3.24
380,4.05,5.28,3.29
390,3.6,4.35,3.21
400,3.0,2.39,3.44
410,2.41,-0.13,3.09
420,1.38,-4.64,2.37
430,-0.12,-10.32,1.59
440,-2.65,-17.53,1.17
450,-5.31,-25.66,-1.02
460,-7.34,-28.26,-3.71
470,-9.4,-25.21,-5.78
480,-11.84,-20.09,-6.48
490,-14.18,-12.86,-6.08
500,-22.1,-3.31,-0.68
510,-18.93,8.62,-1.0
520,-17.88,19.08,0.29
530,-15.76,27.45,0.26
540,-13.17,32.42,0.17
550,-10.95,32.93,1.11
560,-9.51,32.77,2.84
570,-8.13,33.29,4.55
580,-7.1,32.57,5.37
590,-6.27,34.43,6.13
600,-5.14,35.17,6.03
610,-4.73,34.28,6.26
620,-4.74,32.83,6.62
630,-4.72,30.48,6.93
640,-4.64,27.93,6.97
650,-4.86,25.17,7.71
660,-5.15,23.04,8.7
670,-5.35,21.73,9.55
680,-5.49,21.23,10.11
690,-5.53,21.94,10.51
700,-5.54,23.79,11.0
710,-6.11,25.26,12.76
720,-6.93,25.22,13.76
730,-7.73,23.76,12.8
740,-8.46,20.68,10.77
750,-8.89,17.18,8.63
760,-8.97,14.51,6.64
770,-8.66,13.42,3.71
780,-7.92,13.73,0.12
790,-7.67,13.54,-1.79
800,-7.74,11.63,-3.13
810,-7.65,8.38,-5.23
820,-7.02,4.19,-7.8
830,-6.15,-0.85,-10.08
840,-5.0,-5.04,-11.04
850,-3.63,-5.9,-10.96
860,-2.35,-4.69,-10.86
870,-0.88,-2.68,-10.57
880,0.15,-0.61,-9.89
890,1.18,0.76,-9.25
900,1.95,1.36,-7.63
910,2.27,0.66,-5.67
920,2.69,-0.27,-4.69
930,2.96,-0.57,-3.22
940,3.28,0.01,-2.04
950,3.38,1.26,-0.39
960,3.48,2.64,1.03
970,3.85,4.09,1.88
980,4.19,5.59,2.82
990,4.51,6.48,3.09
1000,4.82,6.52,2.87
