timestamp,x,y,z
0,4.93,7.79,2.92
10,4.89,7.58,2.96
20,4.93,7.28,2.72
30,4.92,7.03,2.73
40,4.86,7.19,2.88
50,4.94,7.41,2.66
60,5.02,7.69,2.53
70,5.02,7.8,2.66
80,5.05,7.71,2.75
90,5.11,7.48,2.65
100,5.17,7.35,2.53
110,5.15,7.47,2.72
120,5.11,7.84,3.27
130,5.16,8.11,3.4
140,5.29,8.32,3.3
150,5.33,8.4,3.31
160,5.37,8.2,3.29
170,5.42,7.95,3.13
180,5.47,7.78,2.95
190,5.48,7.87,3.03
200,5.4,8.15,3.46
210,5.44,8.52,3.62
220,5.45,8.64,3.65
230,5.42,8.43,3.7
240,5.43,8.19,3.46
250,5.43,8.12,3.23
260,5.36,8.13,3.28
270,5.24,8.21,3.46
280,5.17,8.3,3.7
290,5.2,8.43,3.64
300,5.25,8.4,3.5
310,5.23,8.15,3.46
320,5.2,8.01,3.53
330,5.26,7.66,3.55
340,5.19,7.42,3.55
350,5.16,7.18,3.67
360,5.1,6.96,3.51
370,5.06,6.62,3.48
380,5.06,5.97,3.29
390,4.87,5.75,3.43
400,4.72,5.16,3.48
410,4.47,4.85,3.82
420,4.28,4.58,4.14
430,4.18,4.32,4.09
440,3.84,4.21,4.03
450,3.14,4.16,4.04
460,2.36,3.33,3.4
470,1.11,1.53,2.17
480,-1.08,-4.63,2.22
490,-4.18,-18.73,3.29
500,-8.4,-40.15,5.15
510,-10.07,-58.86,2.4
520,-15.06,-59.63,-2.39
530,-21.18,-46.96,-11.65
540,-27.08,-28.37,-19.7
550,-32.5,-6.15,-17.39
560,-35.81,18.41,-3.21
570,-33.38,40.89,8.56
580,-28.93,52.89,15.72
590,-18.83,54.02,5.75
600,-11.79,51.7,0.87
610,-9.82,48.48,6.84
620,-8.01,47.78,11.89
630,-5.89,42.1,9.95
640,-3.4,39.1,6.96
650,-2.31,33.48,6.76
660,-1.53,25.99,6.07
670,-1.06,18.3,3.86
680,-0.38,12.39,0.78
690,0.29,10.3,-1.18
700,0.41,11.43,-0.62
710,0.37,12.56,0.64
720,0.11,12.68,2.07
730,-0.3,11.82,3.14
740,-0.86,11.86,4.27
750,-1.64,12.67,5.74
760,-2.42,13.51,7.92
770,-2.81,14.66,9.24
780,-2.55,16.13,8.44
790,-2.42,17.72,7.96
800,-2.65,19.32,9.37
810,-3.38,21.36,12.53
820,-4.43,23.72,15.94
830,-5.24,26.67,18.1
840,-5.59,30.55,18.46
850,-6.22,33.82,18.17
860,-7.31,34.34,17.0
870,-8.84,30.16,14.1
880,-9.92,23.42,9.62
890,-10.24,15.65,5.1
900,-10.14,6.41,1.6
910,-9.64,0.03,-0.68
920,-8.55,-3.07,-3.66
930,-7.05,-3.66,-7.25
940,-5.6,-3.63,-9.51
950,-4.38,-3.14,-10.09
960,-3.0,-2.85,-10.12
970,-1.48,-3.8,-10.18
980,0.06,-4.14,-9.78
990,0.84,-5.14,-9.27
1000,1.19,-5.59,-8.2
