timestamp,x,y,z
0,7.79,6.07,2.33
10,7.75,6.0,2.35
20,7.7,5.95,2.46
30,7.65,5.83,2.56
40,7.63,5.6,2.37
50,7.58,5.32,2.15
60,7.52,5.26,2.19
70,7.4,5.33,2.34
80,7.27,5.26,2.52
90,7.11,4.96,2.63
100,6.96,4.62,2.69
110,6.8,4.15,2.75
120,6.67,3.84,2.74
130,6.55,3.55,2.79
140,6.41,3.29,2.83
150,6.27,2.98,2.9
160,6.09,2.85,3.05
170,5.95,2.88,3.26
180,5.78,3.05,3.57
190,5.57,2.93,3.6
200,5.21,2.69,3.54
210,4.78,2.38,3.8
220,4.26,1.94,3.86
230,3.32,1.15,4.0
240,2.23,-0.12,3.61
250,-0.04,-2.89,4.43
260,-3.11,-7.51,4.41
270,-6.89,-14.86,2.91
280,-10.66,-24.29,0.51
290,-14.68,-30.74,-1.01
300,-18.18,-29.85,-1.01
310,-21.8,-22.61,-0.68
320,-23.72,-12.65,-1.79
330,-23.93,0.71,-2.84
340,-21.38,15.5,-4.94
350,-16.85,27.89,-7.36
360,-12.11,34.91,-7.93
370,-8.25,38.05,-6.44
380,-5.01,41.78,-4.17
390,-1.94,37.63,-2.92
400,-0.96,35.95,-1.6
410,0.38,38.61,-2.75
420,2.46,38.96,-5.01
430,3.96,37.66,-6.02
440,4.19,35.44,-5.69
450,3.57,32.46,-3.79
460,2.68,28.68,-2.1
470,1.83,23.85,-1.0
480,0.8,20.21,0.65
490,0.15,18.1,1.33
500,-0.05,16.54,1.11
510,-0.39,15.79,1.18
520,-0.77,16.21,1.7
530,-0.7,17.04,1.92
540,-0.54,18.39,2.92
550,-0.3,20.33,4.51
560,0.23,23.26,6.17
570,0.76,27.18,8.07
580,0.97,31.55,9.89
590,0.57,34.72,10.92
600,-0.78,35.55,10.65
610,-2.98,33.44,8.86
620,-4.54,29.53,5.29
630,-7.02,24.11,1.99
640,-8.98,17.76,-1.63
650,-10.17,11.65,-4.74
660,-10.9,7.19,-6.47
670,-10.7,3.71,-8.74
680,-10.0,-1.02,-11.23
690,-9.33,-6.25,-12.19
700,-8.6,-10.55,-11.65
710,-7.28,-12.56,-10.98
720,-5.24,-12.15,-11.02
730,-2.69,-9.95,-11.54
740,-0.06,-6.71,-10.89
750,1.28,-4.19,-8.39
760,2.25,-3.0,-5.9
770,3.0,-1.72,-3.73
780,3.56,-0.71,-1.68
790,4.11,-0.07,-0.11
800,4.84,0.52,0.88
810,5.54,1.65,1.48
820,5.94,2.59,2.19
830,6.27,2.95,2.22
840,6.55,3.57,1.75
850,6.69,4.28,1.28
860,6.61,4.93,1.33
870,6.56,5.36,1.31
880,6.7,5.54,1.02
890,7.03,5.69,0.44
900,7.15,6.31,0.44
910,7.04,6.63,0.76
920,6.98,6.7,0.93
930,7.01,6.59,0.76
940,7.1,6.64,0.54
950,7.04,6.65,0.39
960,6.79,6.22,0.55
970,6.78,5.96,0.53
980,7.07,6.12,0.39
990,7.22,6.62,0.43
1000,7.22,6.85,0.53
