timestamp,x,y,z
0,2.31,-10.59,2.47
10,2.22,-10.97,3.13
20,2.13,-11.24,3.71
30,2.26,-11.4,3.9
40,2.43,-11.57,4.26
50,2.51,-11.83,5.01
60,2.63,-11.98,5.65
70,2.69,-11.97,6.62
80,2.64,-12.77,8.26
90,2.2,-12.1,9.99
100,1.91,-12.14,11.4
110,1.46,-11.99,12.96
120,0.88,-11.25,14.17
130,0.25,-10.7,15.49
140,-0.39,-10.28,16.85
150,-1.31,-10.81,18.51
160,-2.65,-10.68,20.42
170,-3.96,-11.27,19.41
180,-4.44,-12.68,13.69
190,-3.69,-13.12,5.78
200,-2.59,-13.77,0.46
210,-2.67,-14.3,1.11
220,-3.75,-13.95,3.44
230,-5.11,-13.44,3.92
240,-6.29,-12.31,2.45
250,-7.58,-11.28,1.33
260,-9.03,-9.54,-0.3
270,-10.48,-8.01,-2.39
280,-11.55,-6.83,-5.25
290,-12.58,-6.46,-7.18
300,-13.91,-6.48,-7.92
310,-15.43,-5.69,-9.99
320,-17.31,-2.66,-13.83
330,-17.61,0.81,-22.24
340,-20.07,6.0,-34.71
350,-12.85,11.05,-58.09
360,-7.17,17.5,-76.74
370,-4.77,21.8,-78.45
380,-7.61,28.96,-78.45
390,-13.3,37.58,-78.45
400,-21.57,43.29,-75.15
410,-31.33,39.95,-71.94
420,-42.07,32.23,-65.43
430,-47.54,23.82,-53.13
440,-60.17,14.15,-32.09
450,-60.02,7.56,-20.58
460,-69.12,4.77,-9.99
470,-78.33,-1.39,9.22
480,-78.45,-0.75,33.85
490,-78.45,-29.93,60.95
500,-78.45,-56.76,78.45
510,-68.11,-60.55,78.45
520,-58.95,-31.77,78.45
530,-50.4,2.89,78.45
540,-50.25,18.05,78.45
550,-52.17,7.0,78.45
560,-51.14,-0.99,56.48
570,-49.14,-3.21,34.18
580,-48.74,-4.36,23.3
590,-47.78,-5.23,6.09
600,-45.41,-7.58,-13.17
610,-44.73,-11.56,-22.79
620,-42.22,-14.99,-41.21
630,-40.41,-17.3,-60.01
640,-30.76,-15.99,-78.45
650,-22.18,-12.67,-78.45
660,-13.04,-12.64,-78.45
670,-5.94,-14.31,-78.45
680,-1.53,-18.96,-78.45
690,-0.02,-24.22,-78.45
700,-2.48,-26.55,-78.45
710,-10.92,-19.9,-78.45
720,-23.6,-5.5,-77.42
730,-36.11,16.64,-52.88
740,-49.83,23.89,-30.66
750,-45.95,9.27,-24.28
760,-45.79,-7.89,-19.7
770,-47.19,-23.37,-13.16
780,-46.97,-42.28,-6.63
790,-53.31,-40.71,20.41
800,-57.31,-25.63,43.49
810,-54.53,-16.33,61.78
820,-46.26,-14.27,76.94
830,-33.54,-15.72,71.98
840,-22.01,-14.95,56.64
850,-13.97,-15.5,41.05
860,-9.25,-18.88,29.31
870,-6.39,-19.65,20.28
880,-4.48,-16.73,12.87
890,-2.38,-12.95,4.67
900,-0.97,-9.25,1.48
910,0.31,-7.43,-0.1
920,0.95,-7.91,-0.33
930,1.53,-9.74,0.2
940,1.76,-10.48,1.13
950,1.79,-9.78,1.35
960,2.27,-8.15,-0.28
970,2.67,-6.76,-0.65
980,2.79,-6.07,-0.03
990,2.78,-6.6,1.45
1000,2.64,-8.29,1.58
