timestamp,x,y,z
0,5.52,7.37,3.91
10,5.5,7.48,4.07
20,5.57,7.52,3.94
30,5.66,7.57,3.68
40,5.64,7.57,3.53
50,5.63,7.66,3.44
60,5.53,7.7,3.55
70,5.4,7.54,3.73
80,5.3,7.27,3.82
90,5.21,7.12,3.89
100,5.2,7.1,3.91
110,5.17,7.13,3.85
120,5.14,7.2,3.88
130,5.14,7.28,3.96
140,5.11,7.35,4.1
150,5.06,7.2,4.37
160,5.02,7.05,4.56
170,5.09,7.12,4.66
180,5.13,7.25,4.66
190,5.11,7.34,4.95
200,5.05,7.24,5.21
210,5.08,7.09,4.98
220,5.16,7.0,4.5
230,5.21,6.96,4.23
240,5.15,6.92,4.47
250,5.14,6.83,4.49
260,5.13,6.8,4.47
270,5.01,6.81,4.7
280,4.92,6.83,4.95
290,4.79,6.8,5.08
300,4.62,6.81,5.35
310,4.44,7.02,6.14
320,4.19,7.17,6.89
330,3.96,7.35,7.65
340,3.62,7.2,9.76
350,3.33,6.95,13.18
360,-1.83,7.31,20.06
370,-1.29,7.02,23.18
380,-2.4,6.95,28.0
390,-3.12,7.96,30.59
400,-3.86,8.03,31.55
410,-3.83,7.95,32.64
420,-4.6,7.22,34.46
430,-5.75,5.85,33.3
440,-6.61,5.18,28.72
450,-8.52,4.11,23.06
460,-10.38,1.67,16.56
470,-12.28,-1.66,7.74
480,-13.48,-3.96,-0.89
490,-14.17,-5.19,-8.87
500,-13.57,-3.67,-15.81
510,-12.92,1.46,-22.09
520,-11.77,6.85,-29.93
530,-7.89,10.41,-38.02
540,-8.45,12.17,-38.78
550,-9.21,12.56,-38.31
560,-9.84,13.67,-36.32
570,-8.86,16.77,-33.89
580,-5.9,19.74,-33.15
590,-3.05,20.79,-33.23
600,-1.42,18.46,-33.99
610,-1.88,14.32,-33.57
620,-3.17,8.94,-32.17
630,-5.27,7.1,-31.4
640,-6.91,6.0,-31.58
650,-8.56,7.14,-30.65
660,-10.26,8.29,-28.76
670,-12.26,9.08,-25.75
680,-14.26,8.41,-20.29
690,-15.32,6.72,-13.98
700,-16.2,4.81,-9.11
710,-19.29,1.93,-4.21
720,-20.01,2.18,0.03
730,-20.38,0.73,7.66
740,-20.55,2.89,18.67
750,-19.63,7.09,28.69
760,-16.68,9.73,32.15
770,-14.0,10.52,33.09
780,-12.45,10.58,36.42
790,-10.53,11.89,39.59
800,-8.58,12.41,40.83
810,-7.13,12.98,42.05
820,-6.65,12.1,43.43
830,-6.54,10.5,43.89
840,-6.51,9.33,42.67
850,-7.2,8.49,42.46
860,-8.47,7.49,42.13
870,-9.79,5.99,39.47
880,-11.62,3.8,37.18
890,-14.57,1.26,37.02
900,-17.74,-0.85,37.21
910,-20.13,-3.07,35.25
920,-21.6,-4.43,30.02
930,-21.85,-4.32,21.21
940,-21.45,-3.23,11.02
950,-21.41,-1.14,1.51
960,-22.26,2.2,-4.89
970,-23.19,5.3,-11.57
980,-22.17,9.4,-18.94
990,-20.97,14.27,-24.98
1000,-21.51,17.83,-33.64
