timestamp,x,y,z
0,5.92,6.67,1.71
10,5.96,6.89,1.7
20,6.01,7.16,1.49
30,6.05,7.29,1.21
40,6.08,7.39,1.09
50,6.06,7.5,1.29
60,6.04,7.83,1.68
70,5.98,8.3,2.18
80,5.88,8.7,2.41
90,5.8,8.86,2.55
100,5.7,8.72,2.67
110,5.53,8.22,2.75
120,5.26,7.69,3.39
130,4.72,7.29,4.81
140,4.4,6.99,6.19
150,3.95,7.53,8.68
160,3.53,8.8,11.68
170,3.9,10.31,15.39
180,0.41,12.33,22.94
190,-1.56,14.63,27.45
200,-3.35,16.29,31.02
210,-4.26,17.01,30.31
220,-5.0,15.74,26.46
230,-5.04,13.54,20.7
240,-5.02,11.18,15.62
250,-5.67,8.81,12.11
260,-6.11,6.29,7.65
270,-5.8,4.34,1.69
280,-5.75,2.39,-3.73
290,-5.99,0.42,-7.45
300,-6.52,-1.39,-10.85
310,-7.33,-4.8,-15.71
320,-9.94,-7.26,-23.9
330,-5.85,-10.14,-43.77
340,-5.18,-10.36,-61.98
350,-3.95,-7.47,-73.07
360,-5.11,-3.33,-69.81
370,-7.1,2.39,-57.33
380,-7.99,8.85,-43.38
390,-7.77,9.9,-30.23
400,-10.33,8.63,-18.26
410,-8.59,5.57,-19.91
420,-9.94,3.71,-10.71
430,-10.9,9.52,-2.25
440,-12.76,14.62,5.98
450,-10.41,16.69,13.89
460,-10.8,23.61,31.68
470,-9.49,29.43,42.06
480,-6.21,31.26,42.95
490,-4.07,31.33,44.56
500,-2.81,29.98,47.05
510,-1.77,29.21,46.02
520,-1.39,28.55,42.7
530,-1.95,26.34,38.55
540,-3.24,22.29,35.16
550,-5.7,16.38,32.77
560,-8.54,9.61,28.53
570,-11.54,3.39,23.27
580,-13.75,-0.19,16.58
590,-14.31,-2.03,7.75
600,-12.74,0.73,-1.18
610,-11.26,6.41,-6.79
620,-10.21,11.28,-9.65
630,-9.59,14.07,-12.83
640,-8.8,16.06,-17.42
650,-8.91,15.77,-21.86
660,-9.55,11.56,-25.28
670,-7.41,7.64,-29.78
680,-7.78,7.52,-30.27
690,-6.38,10.1,-30.38
700,-4.23,14.01,-29.43
710,-2.61,16.69,-25.45
720,-1.87,16.77,-19.44
730,-1.3,15.3,-14.15
740,-0.6,13.02,-10.15
750,0.37,10.16,-8.5
760,1.29,6.93,-7.79
770,1.95,4.29,-6.74
780,2.55,3.56,-5.42
790,3.02,4.44,-4.18
800,3.42,6.0,-3.24
810,3.47,7.63,-1.79
820,3.27,9.08,-0.28
830,3.21,10.03,-0.16
840,3.1,10.31,-0.64
850,2.72,9.84,-0.72
860,2.4,9.3,-0.79
870,2.38,9.04,-1.28
880,2.39,8.91,-1.41
890,2.24,9.04,-0.55
900,2.24,9.44,-0.18
910,2.36,9.97,-0.4
920,2.33,10.43,-0.24
930,2.26,10.5,-0.16
940,2.27,10.23,-0.36
950,2.36,9.91,-0.86
960,2.32,9.44,-0.92
970,2.23,9.18,-0.62
980,2.34,8.89,-1.06
990,2.52,8.54,-1.81
1000,2.51,8.33,-1.83
