timestamp,x,y,z
0,4.52,-8.83,-1.9
10,4.58,-8.87,-2.26
20,4.67,-8.98,-2.75
30,4.64,-8.93,-2.64
40,4.59,-8.76,-2.32
50,4.55,-8.74,-1.79
60,4.58,-8.71,-1.61
70,4.53,-8.55,-1.46
80,4.5,-8.32,-1.33
90,4.47,-8.11,-1.25
100,4.48,-8.06,-1.0
110,4.49,-8.12,-0.89
120,4.52,-8.13,-0.9
130,4.56,-8.09,-1.37
140,4.68,-8.05,-1.97
150,4.67,-8.06,-2.1
160,4.7,-8.26,-2.21
170,4.75,-8.38,-2.07
180,4.77,-8.37,-1.97
190,4.78,-8.27,-2.05
200,4.79,-8.32,-1.98
210,4.72,-8.31,-1.73
220,4.63,-8.31,-1.69
230,4.53,-8.25,-1.66
240,4.39,-8.03,-1.6
250,4.3,-7.95,-1.81
260,4.4,-8.03,-2.37
270,4.52,-8.28,-2.95
280,4.69,-8.55,-3.61
290,4.76,-8.75,-3.79
300,4.67,-8.82,-3.53
310,4.5,-8.72,-3.2
320,4.22,-8.61,-2.74
330,3.87,-8.51,-2.46
340,3.66,-8.36,-2.91
350,3.38,-8.23,-3.45
360,3.02,-8.34,-4.78
370,2.36,-8.45,-8.03
380,1.86,-7.82,-12.92
390,3.03,-6.53,-20.86
400,3.13,-6.44,-27.07
410,3.77,-6.89,-33.34
420,4.48,-8.51,-36.98
430,4.62,-11.04,-37.85
440,4.19,-12.41,-38.53
450,2.45,-11.74,-38.34
460,-0.22,-8.27,-37.07
470,-3.85,-4.26,-32.31
480,-8.1,-1.1,-24.62
490,-11.94,0.62,-16.48
500,-14.4,2.01,-8.9
510,-21.01,4.71,4.72
520,-22.52,5.05,13.21
530,-22.12,1.13,17.01
540,-23.14,-3.91,19.48
550,-25.34,-8.26,23.79
560,-26.67,-13.26,30.92
570,-24.87,-19.48,36.46
580,-20.86,-22.79,38.4
590,-16.51,-22.59,36.67
600,-12.6,-20.18,33.51
610,-8.92,-15.88,31.45
620,-6.49,-11.99,29.95
630,-5.97,-7.79,31.96
640,-7.74,-2.22,34.73
650,-10.81,1.94,37.75
660,-14.32,2.44,40.75
670,-18.23,0.76,42.96
680,-21.57,-1.15,43.05
690,-24.98,-3.83,40.93
700,-29.94,-4.51,35.94
710,-33.38,-3.99,26.48
720,-35.53,-2.66,16.63
730,-37.08,-0.52,6.3
740,-35.73,0.08,-10.21
750,-30.44,-2.89,-26.22
760,-25.36,-9.2,-32.32
770,-21.67,-17.64,-35.59
780,-17.3,-24.59,-38.91
790,-12.34,-26.06,-43.04
800,-8.43,-24.49,-45.09
810,-4.91,-20.29,-44.48
820,-3.03,-14.52,-40.2
830,-2.13,-8.66,-37.14
840,-0.99,-4.67,-35.37
850,-0.37,-2.27,-33.15
860,-0.17,-0.47,-32.41
870,0.15,-1.07,-34.73
880,-0.13,-2.95,-35.05
890,-0.66,-4.85,-35.25
900,-1.53,-6.18,-34.97
910,-2.93,-5.96,-33.32
920,-4.62,-5.2,-31.29
930,-6.37,-4.23,-30.16
940,-8.07,-3.03,-30.52
950,-9.64,-2.06,-31.2
960,-11.08,-1.84,-32.03
970,-12.69,-1.04,-32.52
980,-14.96,0.24,-30.77
990,-18.23,1.36,-26.62
1000,-19.96,1.55,-23.37
