timestamp,x,y,z
0,5.84,7.17,2.98
10,5.81,7.2,3.13
20,5.79,7.24,3.22
30,5.8,7.37,3.13
40,5.81,7.48,3.06
50,5.8,7.6,3.1
60,5.76,7.63,3.16
70,5.72,7.52,3.26
80,5.65,7.44,3.45
90,5.55,7.32,3.49
100,5.51,7.28,3.49
110,5.51,7.38,3.46
120,5.48,7.67,3.56
130,5.49,8.26,3.93
140,5.51,8.26,4.0
150,5.31,7.99,4.39
160,5.11,7.25,4.81
170,5.05,6.95,4.94
180,5.07,6.81,4.78
190,5.14,6.8,4.44
200,4.76,6.94,5.29
210,4.49,7.28,7.77
220,5.2,7.33,13.88
230,-6.44,7.73,33.85
240,-5.25,8.82,44.3
250,-6.83,9.54,51.63
260,-9.21,8.99,50.72
270,-9.69,11.46,41.75
280,-10.33,11.27,29.93
290,-11.39,7.71,19.34
300,-13.37,4.38,11.74
310,-16.43,0.74,5.0
320,-20.08,-7.36,-7.43
330,-23.04,-16.74,-27.9
340,-19.22,-23.07,-63.16
350,-25.51,-18.21,-78.45
360,-24.69,4.99,-78.45
370,-22.43,32.52,-78.45
380,-20.77,44.61,-72.53
390,-19.12,35.02,-47.35
400,-17.03,15.5,-39.4
410,-17.84,1.33,-24.86
420,-16.3,-2.33,-9.22
430,-20.73,0.53,1.03
440,-18.0,4.79,3.25
450,-17.68,7.44,13.48
460,-18.58,13.82,28.63
470,-16.93,20.39,40.5
480,-13.36,25.95,45.91
490,-9.47,27.68,47.35
500,-6.99,25.34,45.58
510,-5.33,22.73,45.78
520,-4.75,22.68,46.67
530,-4.71,22.95,46.4
540,-5.18,21.58,43.12
550,-5.61,18.68,37.7
560,-7.08,15.22,33.34
570,-9.48,10.29,30.12
580,-11.89,3.98,25.98
590,-13.96,-0.97,21.85
600,-14.87,-2.92,16.63
610,-15.11,-2.63,13.35
620,-14.58,1.1,9.82
630,-13.35,5.3,3.07
640,-12.21,9.02,-3.85
650,-12.11,11.88,-9.32
660,-12.06,13.16,-15.39
670,-11.01,13.97,-20.93
680,-9.9,13.48,-24.4
690,-4.21,12.87,-31.4
700,-6.48,13.28,-31.34
710,-7.52,16.18,-30.15
720,-7.29,19.46,-29.26
730,-5.31,24.47,-27.9
740,-3.37,25.24,-23.02
750,-1.31,22.49,-17.87
760,0.41,17.93,-12.67
770,1.63,12.81,-7.61
780,2.66,8.67,-5.11
790,3.5,5.61,-3.74
800,3.9,4.22,-1.9
810,4.19,4.35,-0.22
820,4.39,4.97,0.9
830,4.23,5.66,2.36
840,4.27,6.82,2.68
850,4.28,7.86,2.31
860,4.11,8.0,1.84
870,3.65,7.85,1.74
880,2.98,8.34,2.61
890,2.55,9.44,2.99
900,2.49,10.28,1.93
910,2.55,10.48,0.66
920,2.43,9.85,0.19
930,2.33,8.97,0.34
940,2.12,8.88,1.04
950,2.04,9.33,1.31
960,2.26,9.84,0.53
970,2.5,9.93,-0.2
980,2.51,9.93,-0.02
990,2.55,9.86,0.52
1000,2.56,9.52,0.62
