timestamp,x,y,z
0,4.9,7.22,4.82
10,4.91,7.17,5.18
20,4.94,7.17,5.23
30,4.98,7.23,5.05
40,4.97,7.19,4.97
50,4.9,7.07,4.78
60,4.88,6.95,4.53
70,4.88,6.75,4.27
80,4.87,6.55,4.25
90,4.89,6.58,4.46
100,4.92,6.74,4.73
110,4.87,6.93,5.2
120,4.83,7.03,5.57
130,4.82,7.14,5.54
140,4.84,7.23,5.25
150,4.79,7.17,5.07
160,4.83,6.99,4.75
170,4.88,6.91,4.62
180,4.87,6.89,4.67
190,4.87,6.91,4.68
200,4.82,6.99,4.73
210,4.72,7.01,4.91
220,4.59,6.98,5.25
230,4.47,7.07,5.52
240,4.41,7.21,5.62
250,4.4,7.33,5.46
260,4.29,7.22,5.46
270,4.16,6.91,5.57
280,4.07,6.67,5.65
290,3.93,6.47,5.75
300,3.74,6.31,6.23
310,3.52,6.5,7.63
320,3.28,7.13,9.99
330,3.2,7.55,12.4
340,3.65,7.08,15.54
350,0.45,6.24,23.64
360,-1.81,4.48,29.87
370,-2.43,3.23,33.28
380,-2.86,2.75,35.14
390,-2.74,3.13,35.62
400,-3.56,1.68,34.21
410,-4.49,0.96,30.35
420,-6.35,0.7,25.71
430,-7.56,2.43,19.16
440,-9.35,3.52,13.29
450,-11.78,3.11,6.41
460,-13.3,2.88,-1.74
470,-13.59,2.35,-9.9
480,-13.22,2.84,-17.98
490,-12.99,3.84,-25.5
500,-8.53,5.36,-34.85
510,-7.71,8.47,-36.63
520,-7.6,11.56,-34.46
530,-7.1,14.61,-30.42
540,-5.49,17.37,-28.24
550,-3.71,18.6,-26.08
560,-2.27,17.94,-23.71
570,-0.9,15.94,-21.82
580,0.42,13.95,-20.54
590,1.62,11.93,-19.68
600,2.26,10.05,-18.34
610,2.13,8.03,-15.94
620,1.5,6.46,-13.93
630,0.58,6.08,-12.95
640,-0.18,6.06,-13.12
650,-0.54,6.75,-14.96
660,-0.67,7.24,-17.06
670,-1.74,6.75,-17.47
680,-3.1,6.24,-17.88
690,-4.91,5.42,-18.72
700,-6.66,5.08,-18.61
710,-8.01,3.98,-16.45
720,-8.71,4.28,-14.11
730,-9.46,4.41,-8.79
740,-10.13,3.84,-3.68
750,-10.47,3.28,-1.07
760,-13.82,2.29,5.06
770,-12.65,3.06,10.52
780,-12.38,6.4,18.16
790,-11.41,10.51,23.47
800,-10.02,12.74,25.7
810,-8.43,13.69,27.0
820,-7.33,15.33,29.09
830,-6.38,15.71,31.45
840,-5.43,17.31,31.92
850,-4.59,17.4,32.28
860,-3.85,15.24,30.07
870,-3.21,12.91,26.63
880,-3.31,9.53,24.38
890,-3.86,6.43,24.19
900,-4.29,4.81,24.68
910,-4.87,4.54,26.85
920,-5.83,4.97,29.67
930,-6.37,5.01,30.48
940,-7.12,4.37,30.25
950,-8.03,3.04,29.25
960,-8.78,1.35,26.98
970,-9.29,-0.77,23.04
980,-9.59,-2.26,17.74
990,-11.03,-3.52,12.8
1000,-13.05,-3.48,8.53
