timestamp,x,y,z
0,5.98,6.78,3.39
10,6.0,6.88,3.34
20,5.98,7.02,3.32
30,5.94,7.18,3.45
40,5.89,7.26,3.67
50,5.86,7.28,3.96
60,5.9,7.52,4.12
70,5.99,7.86,4.06
80,6.07,8.02,3.82
90,6.12,8.03,3.54
100,6.06,7.66,3.45
110,5.94,7.15,3.4
120,5.81,6.79,3.32
130,5.74,6.68,3.34
140,5.63,6.62,3.48
150,5.58,6.76,3.58
160,5.54,7.12,3.74
170,5.53,7.36,3.91
180,5.52,7.28,3.82
190,5.49,6.98,3.61
200,5.44,6.68,3.76
210,5.4,6.51,4.25
220,5.35,6.43,4.66
230,5.37,6.61,5.03
240,5.34,6.75,5.26
250,5.13,6.99,6.11
260,4.9,7.47,7.48
270,4.46,8.46,8.83
280,4.31,9.44,10.84
290,4.8,10.11,15.35
300,-2.09,11.18,27.21
310,-2.92,11.38,34.29
320,-4.75,10.69,36.17
330,-4.58,9.61,33.28
340,-5.89,9.47,32.61
350,-7.91,8.43,32.31
360,-9.34,9.04,29.63
370,-10.35,9.1,24.6
380,-12.54,8.66,18.06
390,-15.78,8.74,10.8
400,-19.8,5.98,1.4
410,-24.2,-3.84,-13.06
420,-28.52,-16.38,-35.46
430,-19.55,-23.84,-78.45
440,-24.3,-19.29,-78.45
450,-23.33,5.72,-78.45
460,-19.8,28.28,-78.45
470,-19.66,25.26,-75.2
480,-22.27,5.8,-45.29
490,-22.13,-2.18,-23.62
500,-26.78,1.65,-12.12
510,-24.73,7.45,-0.85
520,-25.64,13.48,20.65
530,-23.65,21.96,39.26
540,-17.94,28.79,46.54
550,-13.14,31.25,51.51
560,-10.0,28.93,56.49
570,-7.01,27.04,58.53
580,-7.01,26.75,65.71
590,-8.15,27.53,69.47
600,-8.23,28.85,60.59
610,-8.37,29.44,49.28
620,-11.47,26.17,42.62
630,-15.4,18.69,35.28
640,-18.99,11.19,27.64
650,-21.14,4.62,21.36
660,-22.52,-2.11,15.99
670,-22.56,-7.18,7.32
680,-21.8,-6.9,-2.97
690,-20.2,0.08,-13.05
700,-17.06,10.28,-22.27
710,-14.01,18.8,-26.48
720,-11.64,23.12,-26.82
730,-11.29,23.95,-27.69
740,-7.16,19.3,-35.74
750,-9.85,12.02,-37.22
760,-9.04,13.19,-36.25
770,-7.08,16.63,-32.25
780,-4.72,18.92,-26.94
790,-2.51,18.91,-20.46
800,-0.33,17.45,-15.52
810,1.69,13.42,-12.16
820,2.75,8.44,-9.52
830,3.51,4.21,-6.96
840,3.76,2.02,-3.41
850,3.9,2.23,0.03
860,4.06,4.17,2.88
870,4.18,6.34,4.52
880,4.26,7.87,4.58
890,4.24,8.7,3.44
900,4.0,8.78,1.7
910,3.58,8.33,0.14
920,3.1,7.71,-0.77
930,2.43,7.32,-0.26
940,1.89,7.8,0.25
950,1.68,9.47,-0.31
960,1.8,10.35,-1.87
970,1.98,10.81,-3.01
980,1.79,10.38,-2.47
990,1.66,9.86,-1.27
1000,1.73,10.25,-0.58
