timestamp,x,y,z
0,4.78,7.7,3.86
10,4.81,7.84,4.08
20,4.82,7.97,3.96
30,4.85,8.01,3.79
40,4.82,7.84,3.64
50,4.77,7.56,3.32
60,4.74,7.27,3.01
70,4.68,7.12,3.02
80,4.62,6.98,3.02
90,4.58,6.92,2.98
100,4.43,7.19,3.54
110,4.16,7.52,4.71
120,3.94,7.56,5.68
130,3.78,7.66,6.13
140,3.64,7.66,6.17
150,3.53,7.44,6.2
160,3.31,7.18,6.46
170,3.0,6.82,7.12
180,2.78,6.2,8.76
190,2.67,6.92,12.08
200,1.81,7.58,16.34
210,-0.98,7.69,21.86
220,-1.37,7.84,24.37
230,-1.8,7.6,26.36
240,-2.35,8.06,28.55
250,-2.57,8.26,29.48
260,-2.27,7.67,28.92
270,-2.16,7.16,27.11
280,-2.92,6.59,23.74
290,-4.28,5.02,17.92
300,-5.46,3.45,11.31
310,-6.13,2.65,4.85
320,-5.94,1.99,-2.2
330,-5.69,1.16,-8.51
340,-5.63,0.82,-13.49
350,-5.83,1.69,-17.12
360,-6.64,4.67,-20.73
370,-4.79,8.2,-24.99
380,-3.67,12.23,-25.55
390,-2.62,15.26,-24.86
400,-1.96,16.26,-24.59
410,-1.46,16.44,-23.51
420,-0.71,16.34,-21.36
430,0.01,15.95,-19.9
440,0.78,14.49,-18.64
450,1.7,12.75,-18.02
460,2.4,10.98,-17.64
470,2.64,9.41,-16.69
480,2.48,8.63,-15.47
490,1.64,8.3,-14.94
500,0.35,7.71,-15.27
510,-0.85,7.87,-15.6
520,-1.8,8.33,-16.9
530,-2.44,8.46,-18.97
540,-3.11,8.9,-18.29
550,-4.15,9.56,-15.87
560,-5.31,8.72,-13.33
570,-6.26,7.8,-10.65
580,-6.56,5.35,-9.48
590,-6.42,4.44,-6.9
600,-7.05,6.72,-1.09
610,-7.29,5.78,4.3
620,-9.29,6.79,12.61
630,-8.57,8.22,17.98
640,-7.81,9.41,22.65
650,-7.0,11.3,27.64
660,-5.76,13.16,31.7
670,-4.01,14.09,32.88
680,-2.03,15.49,31.38
690,-0.39,14.82,28.68
700,0.26,12.4,26.27
710,0.37,9.63,25.25
720,0.14,6.75,25.07
730,-0.44,4.36,25.74
740,-0.84,2.9,25.87
750,-0.99,2.57,25.01
760,-1.2,2.31,24.01
770,-2.21,2.14,24.4
780,-3.61,2.42,24.78
790,-4.82,3.18,25.21
800,-5.44,4.73,25.26
810,-5.38,5.83,23.3
820,-5.7,5.5,19.64
830,-6.8,4.41,14.3
840,-8.27,3.33,8.57
850,-9.14,4.19,2.88
860,-8.87,6.44,-2.49
870,-7.85,9.62,-7.47
880,-7.33,11.14,-11.69
890,-7.05,13.02,-16.07
900,-7.18,13.8,-18.92
910,-7.05,15.53,-19.74
920,-7.83,17.5,-17.65
930,-7.36,18.8,-16.08
940,-5.83,20.18,-15.89
950,-4.15,21.29,-15.87
960,-2.26,21.44,-14.84
970,-0.66,19.9,-13.67
980,0.86,17.1,-12.76
990,1.52,14.13,-11.71
1000,1.97,11.09,-9.71
