timestamp,x,y,z
0,5.29,-7.35,-2.25
10,5.26,-7.47,-2.18
20,5.27,-7.53,-2.55
30,5.35,-7.48,-3.22
40,5.33,-7.67,-3.16
50,5.39,-7.76,-3.21
60,5.47,-7.67,-3.28
70,5.44,-7.69,-2.96
80,5.45,-7.7,-2.37
90,5.45,-7.45,-2.13
100,5.59,-8.12,-2.38
110,5.49,-7.63,-2.72
120,5.48,-7.73,-2.77
130,5.47,-7.6,-2.93
140,5.41,-7.94,-2.93
150,5.35,-7.53,-3.22
160,5.35,-8.31,-2.82
170,5.25,-8.22,-2.65
180,4.97,-7.43,-2.71
190,4.77,-7.56,-2.63
200,4.63,-7.16,-2.76
210,4.58,-6.88,-3.51
220,4.77,-7.17,-4.35
230,4.94,-7.25,-5.25
240,5.08,-7.42,-5.76
250,5.12,-7.47,-5.71
260,4.81,-7.39,-4.88
270,4.35,-7.01,-4.31
280,3.98,-6.52,-4.75
290,3.9,-6.27,-5.94
300,3.96,-6.42,-7.09
310,3.94,-6.65,-8.05
320,4.0,-6.71,-8.94
330,3.27,-6.74,-8.28
340,2.45,-6.83,-7.88
350,1.97,-7.08,-10.2
360,1.69,-5.43,-16.83
370,1.92,-2.3,-27.95
380,2.37,2.03,-41.81
390,3.72,6.25,-56.37
400,3.44,6.29,-64.41
410,0.14,5.87,-62.64
420,-4.38,7.9,-57.83
430,-9.14,8.03,-52.6
440,-13.63,6.44,-48.06
450,-19.22,4.56,-42.67
460,-27.61,1.7,-35.84
470,-36.25,0.49,-30.48
480,-61.95,2.23,4.96
490,-78.45,4.58,49.88
500,-78.45,-8.88,78.45
510,-78.45,-34.38,78.45
520,-73.46,-61.28,78.45
530,-57.5,-64.55,78.45
540,-53.49,-36.89,78.45
550,-51.42,-0.55,78.45
560,-50.63,7.07,55.02
570,-48.1,6.62,22.04
580,-45.5,7.95,0.62
590,-44.44,10.63,-4.87
600,-42.57,9.12,-23.08
610,-38.62,7.7,-50.65
620,-24.41,1.72,-78.45
630,-15.15,-10.27,-78.45
640,-9.13,-16.71,-78.45
650,-5.36,-20.44,-75.23
660,-3.27,-16.74,-71.32
670,-1.91,-14.39,-69.55
680,-1.8,-15.55,-65.9
690,-2.65,-17.24,-61.87
700,-4.59,-16.54,-58.98
710,-8.2,-12.44,-53.75
720,-11.94,-7.61,-48.27
730,-15.46,0.94,-46.68
740,-19.28,8.78,-43.52
750,-22.31,11.98,-38.09
760,-25.88,9.41,-30.41
770,-26.5,1.44,-22.32
780,-37.17,-7.72,-3.7
790,-41.83,-14.65,11.72
800,-42.23,-18.83,20.8
810,-42.13,-15.26,28.63
820,-41.44,-14.23,35.93
830,-38.05,-20.47,46.91
840,-30.56,-29.09,53.15
850,-21.41,-32.89,48.49
860,-13.84,-27.86,37.29
870,-8.38,-18.31,27.63
880,-5.6,-11.18,20.1
890,-4.21,-6.5,16.34
900,-2.69,-5.94,12.85
910,-0.76,-6.21,7.93
920,1.2,-6.77,3.3
930,2.19,-7.5,1.54
940,2.24,-8.76,1.33
950,1.96,-10.05,0.82
960,1.52,-11.04,0.53
970,1.04,-11.31,1.58
980,0.49,-10.16,2.11
990,0.53,-8.88,0.84
1000,0.74,-8.93,0.33
