timestamp,x,y,z
0,5.36,7.77,0.97
10,5.34,7.8,1.01
20,5.32,7.77,0.96
30,5.3,7.65,0.94
40,5.3,7.5,0.74
50,5.31,7.32,0.5
60,5.32,7.22,0.26
70,5.34,7.13,0.06
80,5.29,7.16,0.16
90,5.2,7.21,0.41
100,5.17,7.27,0.62
110,5.16,7.35,0.71
120,5.14,7.39,0.8
130,5.06,7.5,0.92
140,4.96,7.61,1.46
150,4.83,7.87,2.17
160,4.82,8.26,2.56
170,4.89,8.55,2.44
180,5.05,8.66,1.95
190,5.14,8.64,1.59
200,5.14,8.51,1.54
210,5.15,8.23,1.54
220,5.12,7.95,1.47
230,5.11,7.9,1.44
240,5.05,8.07,1.51
250,4.98,8.43,1.63
260,4.85,8.74,1.76
270,4.68,8.75,2.02
280,4.52,8.79,2.35
290,4.28,8.79,2.54
300,3.93,8.67,2.86
310,3.48,8.64,3.92
320,2.82,8.86,5.16
330,2.16,9.34,5.9
340,1.93,10.2,7.6
350,3.14,11.98,13.3
360,-2.32,13.88,26.53
370,-5.77,14.51,37.78
380,-6.91,15.22,43.53
390,-8.4,17.5,44.47
400,-8.64,20.26,39.78
410,-8.92,20.93,33.62
420,-10.07,19.74,28.32
430,-11.74,16.84,22.6
440,-14.0,12.89,16.64
450,-17.18,7.88,10.58
460,-19.2,0.34,0.32
470,-20.05,-5.32,-9.93
480,-20.37,-8.37,-18.61
490,-21.15,-8.06,-30.25
500,-23.81,-5.5,-41.33
510,-18.25,-1.2,-56.74
520,-17.63,3.61,-64.66
530,-14.28,6.95,-69.65
540,-10.38,6.6,-71.14
550,-8.18,3.27,-69.99
560,-8.99,-3.91,-65.42
570,-11.31,-7.99,-56.65
580,-13.52,-7.93,-46.12
590,-15.96,-5.74,-37.62
600,-18.65,-3.68,-28.97
610,-20.18,-2.8,-20.37
620,-20.93,-0.81,-14.35
630,-25.49,0.24,-8.24
640,-26.7,2.08,-1.98
650,-29.19,6.97,15.1
660,-28.62,13.36,32.42
670,-24.16,20.37,41.99
680,-18.1,24.67,39.72
690,-14.27,23.1,36.83
700,-13.61,22.04,41.86
710,-12.15,24.1,48.63
720,-9.69,28.24,51.1
730,-8.07,30.84,53.04
740,-7.65,32.54,54.17
750,-8.54,31.94,53.3
760,-9.7,30.2,48.31
770,-12.58,25.39,43.22
780,-17.23,16.51,38.23
790,-20.91,7.76,30.89
800,-23.0,1.81,23.01
810,-23.83,-0.59,15.97
820,-24.3,0.4,8.03
830,-24.12,4.56,-0.9
840,-22.5,10.56,-10.88
850,-19.83,15.64,-17.64
860,-17.99,17.46,-19.13
870,-17.23,14.59,-20.52
880,-17.11,12.85,-24.21
890,-18.16,9.77,-30.18
900,-18.33,9.12,-36.58
910,-11.34,13.04,-44.64
920,-8.56,16.32,-43.22
930,-5.92,16.73,-36.06
940,-3.47,15.0,-27.68
950,-1.35,12.09,-21.69
960,0.42,8.92,-18.09
970,1.79,6.15,-15.67
980,2.64,4.26,-12.35
990,3.03,4.34,-8.43
1000,3.46,5.85,-4.76
