timestamp,x,y,z
0,7.22,-6.13,2.52
10,7.22,-6.05,1.86
20,7.33,-5.89,1.71
30,7.31,-5.68,1.98
40,7.29,-5.45,2.04
50,7.3,-5.56,1.96
60,7.33,-6.01,2.06
70,7.38,-6.39,2.18
80,7.42,-6.72,1.95
90,7.54,-7.04,1.45
100,7.57,-7.14,1.29
110,7.47,-7.06,1.76
120,7.39,-6.91,2.21
130,7.29,-6.84,2.39
140,7.24,-6.66,2.35
150,7.13,-6.39,2.25
160,6.98,-6.05,1.94
170,6.92,-5.79,1.22
180,6.79,-5.71,1.02
190,6.84,-6.14,0.11
200,6.77,-6.48,0.14
210,6.6,-6.74,0.72
220,6.48,-7.06,0.45
230,6.16,-7.39,-0.43
240,6.1,-7.27,-2.85
250,6.1,-7.63,-6.17
260,5.99,-8.61,-9.83
270,6.03,-10.69,-14.73
280,6.52,-14.22,-20.55
290,7.02,-17.88,-24.81
300,7.63,-21.69,-29.93
310,7.44,-25.99,-33.76
320,5.58,-28.63,-31.35
330,2.35,-26.47,-25.09
340,-1.48,-21.01,-19.92
350,-4.64,-15.35,-17.42
360,-7.69,-10.35,-13.53
370,-10.17,-5.97,-6.93
380,-19.21,-2.18,6.65
390,-17.77,0.08,14.44
400,-16.64,-0.07,18.19
410,-16.22,-1.1,21.59
420,-15.62,-0.98,26.16
430,-15.11,0.02,30.36
440,-13.69,1.19,32.91
450,-12.0,1.75,35.59
460,-10.45,2.87,37.01
470,-9.1,6.08,36.84
480,-7.89,9.79,37.03
490,-7.19,12.85,36.96
500,-6.7,14.7,35.18
510,-9.0,15.92,35.66
520,-11.39,15.75,37.91
530,-13.73,13.37,37.17
540,-15.91,9.06,34.49
550,-18.05,5.53,31.5
560,-19.45,1.6,28.39
570,-19.89,-2.34,23.75
580,-20.23,-5.61,17.95
590,-20.53,-6.36,11.67
600,-20.52,-6.18,5.43
610,-19.89,-7.32,-3.76
620,-18.08,-10.35,-14.12
630,-16.23,-15.29,-24.99
640,-8.2,-24.88,-40.06
650,-3.09,-33.5,-35.86
660,-0.71,-35.65,-28.43
670,1.08,-31.62,-28.7
680,2.34,-24.78,-32.88
690,3.65,-23.02,-33.91
700,4.4,-21.87,-34.2
710,5.07,-22.1,-36.71
720,5.42,-22.88,-38.62
730,5.47,-24.31,-41.6
740,4.41,-24.92,-43.82
750,1.79,-24.14,-44.05
760,-2.09,-21.34,-41.49
770,-6.41,-16.63,-36.08
780,-9.82,-12.25,-28.32
790,-12.07,-7.53,-21.66
800,-13.16,-3.34,-15.01
810,-13.39,-1.6,-9.28
820,-13.78,-1.37,-5.21
830,-18.72,-1.85,3.35
840,-20.01,-5.01,9.57
850,-18.93,-10.31,14.97
860,-18.43,-17.2,19.7
870,-18.16,-17.3,26.67
880,-18.16,-15.65,32.97
890,-17.6,-12.57,35.77
900,-15.8,-10.74,33.85
910,-13.35,-11.24,30.25
920,-10.18,-14.43,25.27
930,-7.3,-16.71,21.92
940,-5.0,-16.63,19.8
950,-3.0,-14.53,17.78
960,-1.25,-11.82,14.6
970,0.22,-9.05,11.1
980,1.36,-7.18,7.97
990,2.1,-6.41,5.34
1000,2.59,-6.08,3.61
