timestamp,x,y,z
0,6.14,-7.21,-2.59
10,6.16,-7.22,-2.5
20,6.14,-7.26,-2.61
30,6.16,-7.29,-2.73
40,6.09,-7.29,-2.47
50,6.05,-7.31,-2.22
60,6.02,-7.33,-2.04
70,6.08,-7.31,-2.16
80,6.09,-7.29,-2.11
90,6.1,-7.32,-2.13
100,6.16,-7.55,-2.24
110,6.26,-7.81,-2.51
120,6.28,-7.73,-2.42
130,6.28,-7.79,-2.43
140,6.25,-7.85,-2.36
150,6.25,-7.83,-2.32
160,6.17,-7.91,-2.15
170,6.11,-7.8,-2.08
180,6.04,-7.54,-2.06
190,6.01,-7.29,-2.03
200,6.0,-7.12,-1.97
210,6.02,-7.06,-2.01
220,6.04,-7.1,-2.15
230,6.03,-7.23,-2.23
240,6.0,-7.35,-2.28
250,5.96,-7.41,-2.37
260,5.92,-7.43,-2.42
270,5.95,-7.04,-2.85
280,5.94,-7.06,-2.69
290,5.88,-7.06,-2.7
300,5.81,-7.01,-2.72
310,5.74,-7.03,-2.87
320,5.67,-6.9,-3.09
330,5.48,-6.77,-3.25
340,5.4,-6.69,-3.78
350,5.26,-6.73,-4.03
360,5.09,-6.81,-4.25
370,4.74,-6.99,-4.98
380,4.04,-7.63,-6.7
390,4.71,-8.27,-11.14
400,4.26,-9.39,-17.2
410,4.41,-10.54,-22.86
420,4.21,-11.14,-27.53
430,4.19,-11.27,-32.94
440,3.75,-12.8,-37.07
450,2.55,-13.8,-37.46
460,0.86,-12.49,-35.98
470,-1.24,-9.56,-33.34
480,-3.67,-6.42,-29.63
490,-6.56,-3.95,-24.15
500,-9.22,-2.95,-15.68
510,-11.24,-2.01,-6.35
520,-16.94,0.8,7.34
530,-17.84,3.63,18.02
540,-17.76,4.74,25.35
550,-17.35,2.72,30.22
560,-16.08,-2.55,33.04
570,-14.12,-8.85,35.18
580,-11.71,-14.29,36.72
590,-9.2,-17.07,37.42
600,-7.16,-16.74,36.58
610,-5.62,-14.53,34.02
620,-3.03,-10.3,31.85
630,-1.8,-9.6,29.75
640,-0.57,-8.18,27.6
650,-0.15,-3.74,24.95
660,-1.26,-0.83,23.13
670,-3.62,1.36,23.71
680,-6.94,1.72,26.46
690,-10.94,0.29,30.01
700,-15.15,-2.05,33.24
710,-17.97,-5.4,33.91
720,-19.05,-7.65,30.04
730,-18.84,-7.58,20.43
740,-18.94,-5.81,12.83
750,-19.43,-3.78,6.81
760,-19.51,-4.2,-1.97
770,-17.92,-7.19,-14.74
780,-16.09,-11.66,-26.84
790,-8.8,-16.67,-38.16
800,-5.12,-21.55,-40.02
810,-2.77,-24.86,-37.5
820,-0.09,-25.03,-37.75
830,1.29,-20.98,-36.73
840,2.02,-16.43,-35.31
850,2.44,-12.48,-33.38
860,2.39,-8.57,-30.65
870,2.07,-6.25,-27.94
880,1.58,-5.48,-25.75
890,1.35,-7.04,-26.76
900,0.9,-8.97,-27.53
910,0.16,-10.58,-26.03
920,-1.05,-12.19,-23.35
930,-2.6,-12.56,-21.58
940,-3.93,-12.28,-22.6
950,-4.98,-11.19,-25.89
960,-5.75,-9.15,-30.16
970,-6.35,-7.0,-33.85
980,-8.16,-4.79,-33.72
990,-10.47,-5.32,-28.86
1000,-13.31,-5.78,-20.27
