timestamp,x,y,z
0,5.49,7.48,3.68
10,5.46,7.42,3.79
20,5.43,7.34,3.96
30,5.5,7.38,3.92
40,5.61,7.53,3.7
50,5.66,7.62,3.55
60,5.64,7.58,3.7
70,5.69,7.47,3.59
80,5.79,7.48,3.5
90,5.82,7.37,3.52
100,5.83,7.33,3.56
110,5.87,7.34,3.45
120,5.89,7.34,3.27
130,5.82,7.22,3.2
140,5.73,7.09,3.31
150,5.65,7.11,3.31
160,5.54,7.08,3.52
170,5.36,7.11,3.82
180,5.24,7.17,4.01
190,5.13,7.23,4.08
200,5.04,7.29,4.11
210,4.99,7.29,4.2
220,4.97,7.31,4.44
230,4.87,7.28,4.36
240,4.91,7.41,4.5
250,4.96,7.86,4.79
260,4.94,7.58,4.84
270,4.94,7.42,4.86
280,4.82,7.14,5.15
290,4.97,6.69,5.16
300,5.0,6.91,5.32
310,4.94,7.25,5.67
320,4.85,7.36,6.44
330,4.54,7.9,8.15
340,4.1,8.4,9.94
350,4.06,8.89,13.01
360,4.48,9.21,16.95
370,0.71,10.09,23.39
380,-0.27,9.14,30.2
390,-1.32,6.43,37.69
400,-3.12,2.69,41.95
410,-4.87,0.09,42.24
420,-5.89,-0.6,38.16
430,-7.17,1.13,33.01
440,-9.26,3.09,27.37
450,-10.86,6.31,18.16
460,-12.02,9.81,8.67
470,-13.74,10.85,0.03
480,-16.03,7.21,-7.74
490,-16.42,3.73,-17.16
500,-16.09,2.49,-27.21
510,-10.09,2.22,-40.46
520,-12.05,5.3,-46.96
530,-11.01,10.5,-51.2
540,-9.32,16.89,-50.67
550,-6.43,23.33,-48.09
560,-4.87,20.21,-42.78
570,-3.99,13.57,-41.33
580,-4.35,7.95,-41.43
590,-6.45,5.64,-40.45
600,-8.82,8.51,-38.56
610,-10.94,13.13,-36.12
620,-13.06,14.98,-33.42
630,-15.25,13.43,-27.74
640,-17.05,10.42,-18.42
650,-18.52,6.85,-13.36
660,-17.81,3.32,-9.19
670,-24.64,0.23,5.78
680,-23.32,-0.47,15.02
690,-22.97,2.04,25.35
700,-20.73,6.14,33.19
710,-18.99,9.93,45.04
720,-16.71,16.12,58.33
730,-11.94,22.84,63.48
740,-7.02,26.36,62.73
750,-4.64,25.4,63.26
760,-4.43,22.32,64.16
770,-5.49,18.58,62.3
780,-7.69,13.97,57.55
790,-10.13,6.78,48.54
800,-12.07,-0.98,37.61
810,-14.19,-9.49,28.07
820,-15.06,-13.58,17.99
830,-15.33,-11.59,9.88
840,-14.24,-3.41,3.48
850,-12.7,6.05,-1.18
860,-12.43,12.36,-2.27
870,-13.32,15.35,-5.39
880,-14.02,14.5,-14.46
890,-14.33,13.22,-24.31
900,-14.16,14.72,-29.6
910,-8.19,19.56,-35.49
920,-9.79,22.36,-31.99
930,-8.33,24.04,-32.61
940,-5.68,26.82,-32.51
950,-4.07,26.09,-26.82
960,-2.6,23.2,-20.62
970,-1.13,19.42,-13.94
980,0.26,14.97,-9.95
990,1.64,11.21,-8.31
1000,2.45,8.25,-6.39
