timestamp,x,y,z
0,6.3,6.73,2.92
10,6.3,6.75,2.77
20,6.26,6.71,2.8
30,6.24,6.6,2.88
40,6.18,6.57,3.05
50,6.14,6.53,3.19
60,6.09,6.6,3.47
70,5.97,6.79,3.83
80,5.86,7.0,4.07
90,5.77,7.14,4.24
100,5.68,7.28,4.52
110,5.5,7.46,5.18
120,5.4,7.47,5.78
130,5.53,7.38,5.41
140,5.66,7.34,5.0
150,5.66,7.19,4.92
160,5.63,6.94,4.93
170,5.69,6.59,4.73
180,5.82,6.36,4.24
190,5.97,6.58,3.76
200,6.11,6.88,3.37
210,6.1,7.11,3.38
220,6.0,7.3,3.92
230,5.83,7.4,4.77
240,5.53,7.82,6.18
250,5.54,8.08,8.24
260,5.6,8.92,13.37
270,5.45,10.19,19.04
280,-0.56,12.31,29.93
290,-0.73,13.84,34.28
300,-1.69,14.23,33.04
310,-2.04,12.45,29.16
320,-2.67,10.84,24.55
330,-3.27,8.82,20.72
340,-4.32,7.11,17.55
350,-5.96,5.67,14.24
360,-7.68,3.52,8.93
370,-8.43,2.74,1.82
380,-8.51,2.62,-4.53
390,-8.22,3.02,-10.07
400,-7.92,3.04,-14.91
410,-7.97,4.19,-19.89
420,-8.6,5.63,-25.3
430,-2.9,6.71,-35.13
440,-3.47,5.14,-38.97
450,-2.29,2.94,-42.59
460,-0.72,2.13,-43.53
470,0.16,2.05,-41.01
480,0.21,1.97,-36.17
490,-0.34,1.14,-32.71
500,-1.63,-0.04,-29.04
510,-3.29,-0.28,-25.78
520,-5.15,1.17,-23.82
530,-6.36,3.98,-22.88
540,-7.31,5.92,-19.74
550,-8.15,6.32,-17.34
560,-9.22,3.71,-13.35
570,-10.41,6.16,-8.02
580,-11.46,4.38,-4.35
590,-9.86,4.65,-0.12
600,-14.44,8.49,13.68
610,-11.52,13.54,21.01
620,-9.35,20.03,27.84
630,-6.52,25.87,31.16
640,-3.76,28.85,31.93
650,-2.04,27.8,32.92
660,-1.05,25.17,34.96
670,-0.21,24.21,35.29
680,-0.1,23.34,36.49
690,-0.14,22.14,35.79
700,-0.5,21.06,33.48
710,-1.12,19.79,30.55
720,-2.28,16.92,27.55
730,-3.5,13.14,24.43
740,-5.12,9.04,21.52
750,-6.86,5.08,18.3
760,-7.87,2.38,15.0
770,-7.88,1.96,11.44
780,-7.71,3.83,7.3
790,-7.55,6.17,2.38
800,-7.06,9.09,-1.4
810,-6.72,11.45,-4.13
820,-5.9,13.79,-6.78
830,-5.2,14.29,-9.98
840,-5.16,12.24,-13.5
850,-5.13,8.71,-17.04
860,-5.07,6.27,-19.16
870,-0.69,5.17,-24.88
880,-3.37,8.8,-22.94
890,-2.61,12.15,-22.33
900,-2.18,14.91,-20.2
910,-1.39,17.38,-17.26
920,-0.69,18.33,-14.18
930,-0.22,16.8,-11.31
940,0.29,13.96,-9.97
950,1.0,10.9,-9.97
960,1.78,8.55,-9.84
970,2.26,6.58,-8.6
980,2.66,5.59,-6.4
990,3.01,6.15,-3.51
1000,3.21,7.35,-0.82
