timestamp,x,y,z
0,6.01,6.5,3.63
10,5.97,6.32,3.56
20,5.82,6.3,3.78
30,5.65,6.15,4.1
40,5.46,6.19,4.79
50,5.28,6.71,6.45
60,5.36,7.08,9.5
70,6.34,6.88,15.55
80,-5.38,6.76,34.82
90,-2.91,6.96,41.73
100,-1.78,8.3,40.01
110,-0.8,11.36,32.65
120,-0.25,11.99,26.79
130,-0.61,11.4,22.27
140,-0.85,11.09,18.96
150,-1.5,10.55,17.16
160,-3.15,8.51,15.23
170,-4.7,6.03,10.47
180,-5.58,3.31,2.95
190,-6.57,0.73,-2.34
200,-6.73,0.1,-6.3
210,-5.56,1.78,-10.84
220,-4.6,3.9,-14.56
230,-4.36,6.76,-17.48
240,0.08,8.49,-23.27
250,-2.26,9.11,-23.19
260,-2.02,9.14,-23.62
270,-1.99,8.17,-24.0
280,-2.68,5.98,-24.28
290,-3.21,4.96,-26.97
300,-2.62,5.65,-29.5
310,-1.5,7.57,-32.46
320,-1.23,8.17,-33.93
330,-2.64,7.22,-32.29
340,-4.87,5.26,-29.69
350,-7.42,4.29,-29.25
360,-10.04,5.34,-29.03
370,-12.44,7.49,-27.67
380,-13.88,8.73,-23.23
390,-15.03,10.71,-15.05
400,-15.43,9.0,-11.34
410,-14.18,6.28,-9.46
420,-13.07,5.18,-4.63
430,-17.17,3.38,5.86
440,-17.66,6.47,14.98
450,-16.65,12.05,24.97
460,-14.77,18.33,34.87
470,-11.35,23.63,39.93
480,-7.38,26.84,39.89
490,-4.28,25.82,38.4
500,-3.11,24.23,41.49
510,-2.04,22.27,42.52
520,-1.23,20.48,41.96
530,-1.34,18.17,40.39
540,-1.64,15.67,37.94
550,-2.48,13.32,34.83
560,-3.68,10.03,32.0
570,-5.22,6.63,29.3
580,-7.26,3.05,27.52
590,-9.99,0.94,27.43
600,-11.63,1.12,24.7
610,-12.62,1.01,21.35
620,-12.5,1.26,17.14
630,-12.61,1.8,12.45
640,-12.2,2.76,6.52
650,-12.14,4.51,1.85
660,-13.08,6.62,-0.22
670,-13.37,9.24,-5.38
680,-13.33,11.33,-11.7
690,-12.51,15.03,-16.9
700,-11.95,16.99,-22.21
710,-11.98,17.34,-26.89
720,-8.36,17.46,-31.68
730,-8.64,19.29,-28.65
740,-7.75,21.2,-25.55
750,-6.12,22.05,-21.44
760,-4.31,21.51,-17.28
770,-2.2,19.01,-15.44
780,-0.42,14.62,-14.08
790,1.04,10.39,-12.44
800,2.21,7.58,-10.11
810,3.03,5.8,-7.14
820,3.63,4.81,-4.53
830,3.94,4.42,-2.7
840,4.22,4.89,-2.04
850,4.26,5.83,-1.3
860,4.16,7.23,-0.56
870,3.98,8.44,-0.19
880,3.54,9.77,0.73
890,3.17,11.42,1.9
900,2.93,12.1,1.67
910,2.72,11.63,0.73
920,2.5,10.25,0.17
930,2.43,8.81,0.14
940,2.2,8.54,1.4
950,2.37,9.44,0.9
960,2.52,9.8,-0.28
970,2.5,9.05,-0.84
980,2.56,8.19,-0.94
990,2.54,8.37,-0.05
1000,2.56,9.07,0.67
