timestamp,x,y,z
0,4.53,8.52,3.1
10,4.53,8.43,3.06
20,4.69,8.28,2.73
30,4.85,8.14,2.49
40,4.98,7.98,2.42
50,5.06,7.72,2.22
60,5.09,7.53,1.9
70,5.09,7.56,1.67
80,5.01,7.69,1.76
90,4.91,7.75,1.84
100,4.87,7.72,1.87
110,4.84,7.69,1.73
120,4.88,7.59,1.57
130,4.81,7.51,1.79
140,4.65,7.38,2.3
150,4.53,7.28,2.86
160,4.35,7.37,3.42
170,4.24,7.65,3.96
180,4.19,8.1,4.3
190,4.13,8.54,4.62
200,4.13,8.88,4.75
210,4.09,9.16,4.84
220,3.84,9.15,5.96
230,3.34,8.96,7.74
240,2.77,8.84,9.35
250,2.07,8.73,10.36
260,1.9,8.7,12.39
270,-4.38,9.28,23.07
280,-6.42,11.42,37.95
290,-10.71,11.37,52.99
300,-13.07,9.47,53.46
310,-12.44,9.49,42.73
320,-12.12,11.36,34.16
330,-13.46,9.36,29.84
340,-14.87,6.15,23.36
350,-15.53,4.84,13.87
360,-16.73,3.15,5.38
370,-18.23,0.61,-2.32
380,-18.46,-0.86,-12.13
390,-16.92,0.46,-22.28
400,-15.32,4.61,-29.01
410,-9.53,8.68,-39.37
420,-5.5,11.08,-45.17
430,-4.13,9.55,-43.86
440,-1.87,9.13,-41.67
450,-0.17,9.84,-36.54
460,1.02,9.8,-30.75
470,1.93,8.98,-26.61
480,2.11,7.41,-23.81
490,1.37,5.56,-24.02
500,0.65,3.64,-26.49
510,-2.51,3.2,-29.31
520,-5.69,3.5,-34.82
530,-7.94,4.29,-41.15
540,-9.97,4.05,-41.62
550,-12.93,0.92,-38.26
560,-16.72,-2.3,-30.71
570,-19.21,-3.59,-19.98
580,-32.04,-2.16,-1.05
590,-27.3,0.99,5.68
600,-27.85,5.2,25.07
610,-27.29,13.13,48.62
620,-22.07,19.62,62.76
630,-19.34,28.25,73.86
640,-15.22,39.81,78.36
650,-12.37,45.82,78.45
660,-12.19,50.07,78.45
670,-15.05,46.01,73.1
680,-19.63,36.01,57.79
690,-23.97,20.9,39.47
700,-25.97,3.94,20.58
710,-25.82,-10.46,2.32
720,-23.01,-19.47,-12.62
730,-19.37,-19.86,-22.2
740,-18.07,-11.42,-25.5
750,-16.27,6.58,-29.39
760,-4.06,20.79,-40.63
770,-8.67,26.03,-32.69
780,-9.53,23.85,-27.32
790,-9.35,19.28,-28.14
800,-8.88,17.11,-25.13
810,-7.42,17.18,-22.58
820,-5.06,18.88,-21.14
830,-2.74,18.68,-18.68
840,-0.96,16.74,-15.39
850,0.21,13.62,-12.44
860,1.38,10.26,-11.22
870,2.3,7.86,-9.67
880,2.85,6.87,-6.91
890,3.29,6.62,-3.85
900,3.46,6.12,-1.0
910,3.39,5.74,1.1
920,3.45,6.03,1.89
930,3.76,6.54,1.05
940,4.05,7.0,0.03
950,4.15,7.0,-0.51
960,3.85,6.62,-0.67
970,3.4,6.61,-0.8
980,3.0,7.2,-0.59
990,2.86,7.64,-1.49
1000,2.69,8.55,-2.1
