timestamp,x,y,z
0,3.54,0.11,-8.78
10,3.55,0.23,-8.78
20,3.58,0.41,-8.74
30,3.6,0.58,-8.72
40,3.61,0.7,-8.77
50,3.62,0.73,-8.86
60,3.6,0.75,-8.85
70,3.59,0.77,-8.84
80,3.55,0.9,-8.74
90,3.52,1.03,-8.72
100,3.48,1.21,-8.64
110,3.47,1.39,-8.69
120,3.39,1.36,-8.5
130,3.33,1.46,-8.18
140,3.33,1.75,-8.2
150,3.28,1.74,-8.16
160,3.29,1.78,-8.26
170,3.31,1.71,-8.41
180,3.37,1.54,-8.51
190,3.4,1.52,-8.29
200,3.51,2.04,-7.98
210,3.79,3.05,-8.04
220,4.08,3.54,-8.43
230,4.32,3.61,-9.16
240,4.61,3.73,-9.95
250,5.23,4.32,-11.55
260,5.83,3.91,-13.19
270,6.0,1.86,-14.02
280,5.84,-0.48,-14.48
290,5.63,-2.29,-14.69
300,5.37,-3.44,-14.99
310,5.32,-3.64,-15.15
320,5.34,-2.83,-15.91
330,5.24,-1.97,-17.61
340,4.79,-2.04,-19.4
350,3.8,-3.7,-20.59
360,2.26,-6.54,-20.4
370,0.56,-9.47,-19.02
380,-1.26,-12.04,-16.99
390,-2.74,-13.82,-15.07
400,-3.75,-15.56,-14.48
410,-5.39,-15.8,-13.14
420,-6.8,-14.57,-11.02
430,-7.99,-12.28,-8.8
440,-8.6,-9.78,-6.91
450,-8.88,-7.66,-4.99
460,-9.55,-4.95,-1.97
470,-10.55,-2.31,1.88
480,-12.03,-0.43,6.54
490,-13.49,1.08,11.0
500,-13.45,2.59,11.86
510,-12.94,6.6,9.85
520,-11.87,12.04,6.97
530,-9.73,17.17,3.73
540,-7.66,21.28,1.64
550,-6.08,23.15,1.1
560,-4.49,24.43,-0.75
570,-2.61,26.0,-3.87
580,-0.84,27.64,-6.2
590,1.06,28.84,-9.19
600,2.79,29.67,-12.28
610,3.81,29.02,-14.06
620,5.22,28.63,-17.73
630,6.31,27.55,-22.83
640,5.77,23.05,-25.89
650,4.04,17.42,-27.57
660,1.31,11.77,-28.41
670,-1.95,6.0,-27.1
680,-4.34,-0.28,-26.93
690,-5.02,-7.01,-29.05
700,-4.85,-13.15,-31.46
710,-4.4,-18.42,-32.81
720,-4.3,-21.4,-31.83
730,-4.63,-22.42,-28.71
740,-5.23,-21.52,-24.09
750,-6.38,-19.08,-18.67
760,-6.52,-16.56,-14.33
770,-6.08,-14.09,-11.32
780,-6.11,-12.09,-8.4
790,-5.83,-10.75,-6.52
800,-5.16,-9.9,-5.92
810,-4.55,-8.88,-5.63
820,-4.23,-7.61,-5.39
830,-3.92,-6.72,-5.19
840,-3.7,-5.58,-4.84
850,-3.42,-3.77,-4.26
860,-2.96,-1.12,-3.65
870,-2.42,2.04,-2.33
880,-1.94,4.92,0.06
890,-1.23,7.51,1.91
900,-0.42,9.46,2.57
910,0.45,10.48,2.51
920,1.45,10.98,1.39
930,2.42,11.44,-0.09
940,3.11,11.81,-1.22
950,3.67,11.71,-2.17
960,4.22,11.5,-3.37
970,4.65,11.2,-4.38
980,5.07,10.54,-5.17
990,5.5,9.61,-6.13
1000,5.89,8.78,-6.59
