timestamp,x,y,z
0,2.48,6.09,6.47
10,2.42,5.84,6.66
20,2.38,5.57,6.77
30,2.42,5.63,6.93
40,2.52,6.13,6.97
50,2.54,6.78,7.09
60,2.57,7.24,6.97
70,2.55,7.59,6.76
80,2.42,7.5,6.81
90,2.29,7.13,7.1
100,2.11,6.68,7.64
110,2.0,6.24,8.14
120,1.99,6.11,8.5
130,1.95,6.12,8.74
140,2.01,6.44,8.9
150,2.03,6.73,9.03
160,2.06,6.84,8.97
170,2.0,6.87,9.05
180,1.92,6.61,9.25
190,1.85,6.18,9.47
200,1.73,5.75,9.81
210,1.58,5.42,10.24
220,1.38,5.25,10.86
230,1.17,5.27,11.47
240,1.07,5.15,11.51
250,0.82,4.98,11.87
260,0.69,4.71,12.03
270,0.45,4.25,12.42
280,0.4,3.78,12.64
290,0.34,3.14,12.96
300,0.36,2.38,12.88
310,0.45,1.25,12.04
320,0.37,-0.0,11.07
330,0.46,-1.43,9.48
340,0.52,-2.9,7.64
350,0.59,-4.17,6.04
360,0.63,-5.11,4.63
370,0.58,-5.59,3.7
380,0.35,-5.56,3.37
390,0.32,-4.81,2.18
400,0.2,-3.22,0.97
410,-0.08,-2.28,-0.99
420,-0.49,-1.69,-3.33
430,-0.72,-0.67,-5.74
440,-1.29,0.39,-8.07
450,-1.74,1.71,-10.59
460,-1.15,3.45,-13.54
470,-1.83,4.42,-15.52
480,-2.27,5.13,-18.05
490,-3.2,7.56,-18.47
500,-3.58,10.86,-18.73
510,-4.29,14.43,-16.97
520,-5.31,15.58,-15.67
530,-5.92,16.98,-14.37
540,-6.1,17.65,-13.58
550,-6.68,20.98,-9.06
560,-7.17,23.32,-4.77
570,-6.79,26.16,-1.56
580,-6.92,28.38,1.85
590,-6.48,29.83,3.96
600,-6.22,29.69,6.53
610,-5.39,29.18,6.2
620,-4.72,27.78,3.11
630,-4.84,26.71,2.46
640,-5.1,24.66,3.62
650,-5.25,23.49,6.12
660,-5.24,21.8,7.48
670,-4.46,20.42,5.21
680,-4.35,17.92,2.93
690,-4.28,17.07,1.2
700,-5.03,15.81,3.53
710,-6.18,14.61,7.99
720,-7.26,13.3,12.43
730,-7.92,12.27,16.01
740,-7.87,11.79,17.65
750,-7.39,11.31,17.94
760,-6.84,10.4,17.72
770,-6.35,9.49,17.65
780,-6.05,8.4,17.89
790,-5.95,7.11,18.1
800,-6.26,5.5,18.35
810,-6.46,4.54,17.68
820,-6.51,4.03,16.35
830,-6.37,3.77,14.04
840,-6.16,3.58,11.88
850,-5.86,3.88,10.18
860,-5.66,2.61,8.69
870,-5.13,3.38,7.38
880,-4.87,3.33,7.28
890,-4.55,3.05,7.0
900,-4.04,2.29,6.62
910,-3.58,1.37,6.27
920,-2.88,0.89,5.23
930,-2.27,0.93,3.98
940,-1.57,1.5,2.61
950,-1.03,2.09,1.98
960,-0.6,2.73,2.1
970,-0.1,3.3,2.15
980,0.36,3.72,1.98
990,0.74,3.45,1.51
1000,1.14,2.8,0.45
