timestamp,x,y,z
0,2.36,7.11,5.72
10,2.37,8.12,5.37
20,2.32,9.13,5.04
30,2.33,9.92,4.43
40,2.25,10.76,4.46
50,1.76,11.3,6.33
60,1.25,11.31,8.78
70,0.97,10.96,10.3
80,0.84,10.1,10.59
90,0.75,8.89,9.78
100,0.9,7.55,8.11
110,1.22,8.23,6.27
120,1.36,8.51,4.94
130,1.39,9.26,4.32
140,1.37,10.08,4.32
150,1.13,10.71,5.01
160,0.67,11.04,6.8
170,-0.07,11.29,10.08
180,-0.88,11.11,13.28
190,-1.6,10.87,15.28
200,-1.83,10.91,14.63
210,-2.06,10.6,12.88
220,-2.32,10.02,11.53
230,-2.58,9.51,11.69
240,-2.99,9.33,13.69
250,-3.51,9.35,16.69
260,-3.84,9.01,18.48
270,-4.07,8.07,18.46
280,-4.21,6.42,17.87
290,-4.32,4.07,16.51
300,-4.35,1.91,15.39
310,-4.44,-0.64,14.68
320,-4.55,-3.26,13.85
330,-4.36,-5.39,13.09
340,-4.3,-8.04,12.11
350,-4.06,-9.55,10.32
360,-3.41,-11.53,7.05
370,-2.76,-12.41,3.28
380,-1.87,-12.19,-0.93
390,-1.2,-10.71,-4.72
400,-0.36,-8.03,-7.78
410,1.02,-5.16,-10.27
420,1.14,-4.16,-11.15
430,1.05,-3.48,-11.74
440,0.57,-2.54,-12.1
450,-0.05,-0.81,-13.3
460,-0.81,1.69,-14.72
470,-1.53,4.01,-16.84
480,-2.07,6.5,-17.99
490,-2.48,9.06,-16.97
500,-2.56,11.93,-15.18
510,-3.08,13.59,-12.32
520,-3.57,14.25,-10.45
530,-3.68,14.43,-10.31
540,-3.98,14.02,-10.39
550,-4.07,13.1,-11.48
560,-4.13,13.63,-12.12
570,-4.63,14.35,-10.5
580,-4.81,16.14,-8.03
590,-4.8,17.93,-5.93
600,-4.78,19.35,-4.87
610,-5.09,20.29,-3.71
620,-5.23,20.33,-3.87
630,-5.56,20.8,-3.35
640,-5.82,21.16,-2.13
650,-5.75,21.87,-0.35
660,-6.12,21.63,1.91
670,-6.5,20.32,2.5
680,-6.49,18.95,2.23
690,-6.54,17.86,2.01
700,-6.6,17.9,2.38
710,-7.09,17.56,3.26
720,-6.29,18.02,1.62
730,-6.79,16.91,2.61
740,-7.35,15.51,3.76
750,-7.68,13.8,5.77
760,-7.83,12.78,8.08
770,-7.77,12.5,9.93
780,-7.43,13.38,10.93
790,-6.88,14.75,11.15
800,-6.4,15.29,11.03
810,-5.82,15.24,10.03
820,-5.52,14.45,8.96
830,-5.58,12.81,8.68
840,-5.73,11.2,9.45
850,-5.97,9.58,10.86
860,-6.06,8.4,12.09
870,-5.85,7.79,12.52
880,-5.4,7.88,12.03
890,-5.01,7.68,10.91
900,-4.49,7.28,9.47
910,-4.08,6.59,8.78
920,-3.66,6.05,8.79
930,-3.26,5.76,9.4
940,-3.08,5.43,10.47
950,-2.83,5.03,10.62
960,-2.55,4.43,9.86
970,-2.19,3.69,8.34
980,-2.11,3.1,7.56
990,-1.56,2.2,6.15
1000,-1.09,2.3,5.75
