timestamp,x,y,z
0,1.62,8.59,-6.36
10,1.18,9.12,-5.41
20,0.7,10.5,-5.05
30,0.99,12.18,-5.16
40,1.71,14.34,-4.86
50,3.11,18.92,-5.22
60,3.98,22.25,-6.32
70,4.45,23.19,-7.51
80,3.47,20.61,-6.78
90,2.49,17.23,-6.44
100,1.92,16.4,-6.43
110,2.15,16.16,-7.43
120,2.47,14.94,-8.45
130,2.42,13.18,-8.53
140,1.98,11.52,-7.7
150,2.25,9.27,-7.42
160,3.19,6.48,-7.7
170,2.59,1.43,-4.34
180,2.22,-0.58,-4.07
190,4.26,0.2,-9.72
200,5.43,2.24,-12.78
210,5.84,3.73,-13.07
220,5.52,2.72,-11.9
230,5.26,1.91,-11.33
240,5.57,2.52,-11.31
250,5.49,2.19,-10.89
260,5.39,2.06,-10.84
270,4.85,1.86,-10.65
280,4.57,0.79,-10.92
290,3.84,0.3,-10.7
300,3.6,0.72,-11.46
310,3.71,0.93,-12.91
320,3.62,2.4,-13.06
330,2.99,3.31,-11.99
340,2.74,3.31,-11.78
350,2.29,1.76,-12.23
360,1.51,-0.21,-12.11
370,0.61,-2.07,-11.89
380,-0.17,-3.31,-10.97
390,-0.74,-3.89,-9.96
400,-1.7,-5.22,-8.85
410,-3.48,-7.34,-7.52
420,-5.94,-10.77,-6.85
430,-8.49,-15.12,-5.78
440,-11.13,-20.32,-3.89
450,-13.42,-24.96,-3.63
460,-20.09,-26.5,1.17
470,-21.63,-24.1,2.46
480,-24.13,-18.33,6.43
490,-26.83,-9.45,14.38
500,-27.93,-1.22,22.46
510,-27.43,8.57,30.54
520,-25.55,18.44,37.66
530,-22.96,29.24,43.65
540,-18.48,39.76,44.84
550,-13.05,44.82,42.91
560,-10.53,46.4,44.21
570,-9.52,46.41,43.25
580,-9.56,44.54,36.77
590,-9.84,41.45,25.21
600,-11.31,36.7,14.4
610,-13.25,31.95,4.24
620,-13.6,26.81,-6.02
630,-11.61,22.17,-14.37
640,-9.96,19.81,-19.45
650,-8.93,19.45,-23.01
660,-6.86,21.98,-25.74
670,-4.42,24.83,-27.77
680,-5.05,25.72,-27.69
690,-4.79,25.76,-28.71
700,-4.28,23.71,-30.4
710,-4.1,19.33,-32.12
720,-4.48,13.59,-33.08
730,-4.46,9.94,-33.29
740,-4.73,7.53,-31.97
750,-5.5,5.7,-30.09
760,-6.1,3.32,-29.81
770,-6.65,3.62,-29.84
780,-7.4,2.26,-28.36
790,-8.2,1.01,-26.1
800,-9.23,-0.19,-22.66
810,-10.33,-2.26,-19.05
820,-11.52,-5.38,-16.47
830,-12.79,-8.7,-14.06
840,-13.35,-12.22,-10.53
850,-13.69,-14.47,-6.1
860,-13.7,-15.5,-3.7
870,-14.88,-13.9,1.23
880,-13.05,-9.94,6.28
890,-11.82,-4.19,16.01
900,-9.19,1.2,20.97
910,-6.29,4.72,23.2
920,-4.26,7.43,25.13
930,-2.89,9.46,27.17
940,-1.29,11.51,27.76
950,0.21,14.09,26.65
960,2.62,16.52,22.51
970,3.76,17.93,19.83
980,4.52,17.09,16.47
990,4.74,15.62,13.78
1000,4.43,14.19,11.68
