timestamp,x,y,z
0,2.9,8.2,-9.83
10,2.67,6.63,-10.18
20,2.56,6.84,-10.95
30,2.13,7.58,-11.88
40,1.77,7.44,-13.08
50,1.81,8.91,-13.96
60,1.72,10.91,-11.33
70,3.53,13.82,-13.78
80,5.94,14.31,-17.15
90,6.15,14.42,-17.23
100,4.49,14.62,-14.8
110,2.35,12.03,-9.73
120,0.72,10.68,-7.41
130,-0.06,9.01,-7.54
140,0.31,7.16,-9.08
150,0.98,5.97,-9.73
160,1.19,5.24,-8.51
170,1.28,5.64,-7.29
180,-0.07,5.41,-5.97
190,1.06,2.07,-6.79
200,1.65,2.25,-5.94
210,0.9,3.34,-2.96
220,1.28,5.04,-0.66
230,1.61,7.02,0.52
240,2.96,8.5,-0.91
250,4.04,8.33,-2.34
260,5.24,9.29,-3.96
270,6.09,8.66,-3.62
280,5.14,7.12,-0.39
290,5.52,5.68,-0.19
300,5.98,5.34,-1.14
310,5.82,5.02,-0.44
320,6.17,4.05,-0.2
330,6.39,4.15,-1.49
340,7.2,3.51,-3.68
350,7.18,3.64,-3.94
360,6.86,2.51,-2.61
370,7.02,3.29,-3.24
380,7.75,4.49,-4.34
390,8.01,5.67,-3.89
400,8.35,6.78,-3.68
410,8.77,7.51,-4.4
420,9.1,7.25,-6.34
430,9.22,6.73,-8.75
440,8.61,6.31,-10.62
450,7.81,6.07,-12.24
460,7.38,5.91,-14.28
470,6.35,5.56,-15.46
480,4.91,4.26,-16.16
490,3.65,2.74,-16.48
500,2.28,1.23,-17.37
510,0.09,-1.13,-18.36
520,-2.76,-6.9,-20.07
530,-6.06,-18.16,-23.34
540,-9.94,-28.52,-25.75
550,-13.61,-35.1,-24.85
560,-17.38,-35.5,-21.9
570,-20.26,-32.27,-17.98
580,-32.54,-26.42,-3.66
590,-32.11,-20.13,6.26
600,-34.54,-13.99,16.91
610,-35.09,-11.08,22.17
620,-36.69,-6.79,31.31
630,-37.02,4.99,42.31
640,-33.64,24.38,50.86
650,-25.22,47.81,55.36
660,-15.93,63.71,55.04
670,-7.38,65.83,49.39
680,-6.94,58.37,51.87
690,-4.69,49.29,42.98
700,-4.41,45.94,30.38
710,-5.61,44.47,17.27
720,-8.9,43.18,7.13
730,-13.07,36.97,-2.13
740,-16.21,24.39,-11.0
750,-15.78,14.03,-22.95
760,-15.73,10.37,-30.62
770,-5.39,12.75,-42.65
780,-9.62,16.02,-37.61
790,-8.57,21.91,-37.81
800,-7.82,24.95,-39.6
810,-8.41,21.81,-41.92
820,-10.34,17.38,-43.17
830,-12.11,13.75,-44.3
840,-14.05,11.15,-43.86
850,-15.27,9.2,-43.45
860,-16.29,7.3,-40.2
870,-17.25,5.52,-39.06
880,-19.05,1.81,-37.55
890,-21.7,-2.75,-32.51
900,-23.63,-9.48,-25.45
910,-23.59,-16.69,-18.83
920,-34.01,-20.47,1.75
930,-25.97,-19.9,12.85
940,-20.54,-15.61,24.22
950,-13.75,-8.48,28.29
960,-8.54,-0.28,32.03
970,-4.59,6.03,35.88
980,-1.2,10.19,37.37
990,1.47,12.1,35.48
1000,2.87,12.36,31.33
