timestamp,x,y,z
0,0.16,5.49,2.51
10,0.12,6.4,2.64
20,0.7,7.74,1.9
30,0.77,8.73,1.71
40,1.14,9.97,1.26
50,1.44,10.3,0.69
60,1.63,10.01,-0.25
70,1.67,9.54,-1.33
80,1.61,9.09,-2.22
90,1.41,9.66,-2.83
100,1.13,10.9,-2.72
110,0.84,12.58,-2.31
120,0.67,14.13,-2.08
130,0.64,15.76,-2.76
140,0.46,16.89,-3.62
150,-0.27,17.69,-3.36
160,-1.18,18.15,-2.94
170,-2.59,17.26,-1.88
180,-4.26,15.93,-0.61
190,-6.22,15.03,1.7
200,-8.03,15.04,4.23
210,-9.65,15.31,6.53
220,-11.81,15.49,8.88
230,-13.81,16.32,10.53
240,-15.47,18.24,12.02
250,-16.55,20.26,14.09
260,-17.3,23.92,17.84
270,-18.14,26.91,22.9
280,-19.31,28.51,27.43
290,-20.35,27.42,27.04
300,-21.69,23.51,23.98
310,-23.6,17.71,21.06
320,-25.36,9.93,19.18
330,-26.69,1.83,19.71
340,-27.49,-3.7,22.2
350,-26.95,-5.31,22.18
360,-26.11,-4.59,21.03
370,-25.89,-4.23,20.2
380,-26.1,-5.8,18.73
390,-26.17,-8.59,16.66
400,-25.79,-12.43,13.66
410,-24.93,-17.25,9.64
420,-23.47,-22.23,5.79
430,-22.1,-26.41,2.77
440,-20.38,-29.84,-2.98
450,-18.46,-33.76,-10.63
460,-16.12,-36.97,-19.43
470,-14.55,-36.79,-26.54
480,-10.37,-30.98,-36.32
490,-10.05,-21.16,-44.47
500,-10.1,-12.32,-50.51
510,-12.16,-5.71,-53.89
520,-14.7,1.7,-57.83
530,-17.1,12.1,-62.26
540,-20.36,21.94,-64.86
550,-24.68,32.97,-61.86
560,-29.13,45.54,-50.29
570,-29.54,53.77,-36.27
580,-29.53,56.32,-19.12
590,-27.06,53.89,-6.77
600,-24.15,52.69,2.27
610,-22.26,49.79,9.71
620,-22.46,43.06,20.7
630,-22.38,30.25,29.55
640,-19.38,17.28,30.62
650,-15.41,9.04,28.66
660,-11.42,7.25,25.1
670,-9.0,7.04,23.38
680,-7.94,5.88,24.14
690,-6.75,4.23,24.93
700,-5.42,4.38,24.84
710,-4.3,5.17,22.67
720,-3.77,5.45,18.79
730,-3.57,5.65,13.14
740,-3.76,5.69,7.8
750,-3.91,5.2,4.02
760,-3.54,4.4,1.25
770,-2.87,3.61,-0.19
780,-1.91,3.25,-0.82
790,-0.86,3.59,-0.64
800,0.05,4.83,0.18
810,0.79,6.85,0.99
820,1.38,8.68,1.23
830,1.75,10.11,0.78
840,1.87,10.75,0.41
850,1.78,10.95,0.28
860,1.66,10.53,0.32
870,1.64,10.21,0.39
880,1.63,10.23,0.45
890,1.54,10.06,0.85
900,1.6,9.85,0.93
910,1.61,9.86,0.9
920,1.61,10.15,0.78
930,1.48,10.84,1.21
940,1.43,11.2,1.47
950,1.38,11.28,1.62
960,1.23,11.22,2.08
970,1.06,11.24,2.9
980,0.88,11.15,3.56
990,0.89,10.81,3.34
1000,0.98,10.31,2.4
