timestamp,x,y,z
0,4.75,9.08,-3.51
10,4.75,8.63,-3.74
20,4.81,8.6,-4.52
30,4.77,8.64,-5.42
40,4.68,8.75,-6.34
50,4.51,8.67,-6.79
60,4.32,8.49,-7.16
70,4.13,8.07,-7.87
80,3.81,7.09,-8.53
90,2.93,5.04,-9.08
100,1.73,1.82,-9.21
110,0.53,-2.45,-9.58
120,-0.76,-6.0,-9.69
130,-1.86,-8.09,-9.84
140,-2.67,-8.49,-10.46
150,-3.69,-8.11,-10.58
160,-5.94,-7.93,-7.16
170,-7.6,-7.53,-3.33
180,-10.47,-7.57,3.34
190,-11.6,-7.22,9.13
200,-12.1,-5.21,14.65
210,-11.8,-2.15,17.45
220,-11.39,-0.22,18.01
230,-11.64,0.57,19.62
240,-11.66,1.58,20.81
250,-11.43,2.54,22.34
260,-11.54,3.83,25.01
270,-11.09,5.72,26.59
280,-10.48,8.04,27.48
290,-9.39,10.67,26.88
300,-8.44,12.86,25.87
310,-7.83,14.14,24.8
320,-7.49,14.47,23.45
330,-7.73,13.15,22.53
340,-7.67,10.86,21.39
350,-7.84,9.49,19.67
360,-8.61,11.06,17.13
370,-9.68,14.77,13.46
380,-9.89,20.21,9.08
390,-9.65,25.2,6.36
400,-9.14,27.11,4.54
410,-8.65,26.89,2.79
420,-7.7,26.57,0.44
430,-7.23,26.17,-1.77
440,-6.86,25.82,-3.87
450,-6.56,25.08,-5.22
460,-6.5,24.19,-5.91
470,-6.27,23.58,-6.49
480,-5.59,22.94,-7.59
490,-4.6,21.98,-8.95
500,-3.55,20.9,-9.73
510,-2.8,19.73,-9.6
520,-2.74,17.99,-8.31
530,-2.65,16.06,-7.41
540,-2.77,13.91,-6.5
550,-2.61,11.89,-6.99
560,-2.32,10.6,-8.13
570,-1.81,10.46,-9.77
580,-0.96,10.69,-11.38
590,-0.63,10.65,-11.99
600,-0.78,10.15,-11.17
610,-1.07,9.29,-9.55
620,-1.36,7.88,-7.85
630,-1.58,6.62,-6.28
640,-1.63,5.83,-5.26
650,-1.4,5.14,-5.28
660,-1.1,4.52,-5.58
670,-0.76,3.99,-5.99
680,-0.6,3.53,-5.77
690,-0.61,2.8,-4.95
700,-0.69,2.53,-3.59
710,-1.01,2.27,-1.64
720,-1.34,1.74,0.02
730,-1.39,1.02,0.49
740,-1.32,0.29,0.17
750,-1.35,-0.22,0.35
760,-1.34,-0.24,1.22
770,-1.11,0.22,2.23
780,-0.95,0.84,3.78
790,-0.92,1.15,5.34
800,-0.89,1.28,6.36
810,-0.86,1.43,7.26
820,-0.75,1.85,8.4
830,-1.22,2.43,10.86
840,-1.03,3.81,13.24
850,-0.5,5.5,14.69
860,0.18,6.98,15.36
870,0.9,7.69,15.25
880,1.44,7.53,15.02
890,1.86,7.18,14.99
900,2.24,6.99,14.8
910,2.64,7.16,14.57
920,3.07,7.46,13.83
930,3.36,7.73,12.88
940,3.45,7.78,12.23
950,3.5,7.66,11.63
960,3.37,7.45,11.34
970,3.28,6.89,10.78
980,3.33,6.69,9.92
990,3.34,7.36,9.33
1000,3.35,8.51,8.51
