timestamp,x,y,z
0,1.58,8.69,3.95
10,1.58,8.76,3.86
20,1.55,8.9,3.86
30,1.54,8.94,3.81
40,1.49,8.9,3.82
50,1.46,8.7,3.76
60,1.47,8.48,3.62
70,1.48,8.51,3.58
80,1.48,8.66,3.68
90,1.46,8.76,3.68
100,1.37,8.74,3.74
110,1.31,8.82,3.91
120,1.23,8.96,4.21
130,1.21,9.12,4.48
140,1.26,9.27,4.6
150,1.36,9.29,4.51
160,1.45,9.19,4.22
170,1.52,8.96,3.95
180,1.58,8.71,3.65
190,1.58,8.43,3.55
200,1.57,8.24,3.62
210,1.54,8.09,3.68
220,1.53,8.08,3.67
230,1.59,8.17,3.66
240,1.62,8.34,3.72
250,1.64,8.39,3.55
260,1.68,8.29,3.18
270,1.71,8.26,2.83
280,1.66,8.37,2.85
290,1.68,8.79,3.13
300,1.7,9.38,3.59
310,1.78,9.95,3.79
320,1.75,10.52,3.95
330,1.85,11.07,3.77
340,1.98,11.57,3.62
350,1.87,11.96,3.97
360,1.85,12.2,4.02
370,1.49,11.97,4.82
380,1.21,11.62,5.28
390,0.92,11.37,5.8
400,0.6,11.18,6.43
410,0.46,11.32,6.73
420,0.2,11.57,7.17
430,0.04,12.02,7.61
440,-0.29,12.56,8.32
450,-0.44,13.3,8.9
460,-0.52,13.94,9.48
470,-0.68,13.85,9.78
480,-0.74,13.52,9.54
490,-1.03,13.33,9.6
500,-1.26,12.3,9.21
510,-1.37,10.91,8.4
520,-1.5,10.06,8.31
530,-1.61,9.52,8.54
540,-1.69,9.61,9.43
550,-1.68,10.03,10.32
560,-1.64,10.51,10.91
570,-1.64,10.3,10.7
580,-1.66,9.26,10.05
590,-1.76,8.13,9.51
600,-1.79,6.14,8.66
610,-1.81,4.29,8.21
620,-1.42,2.24,7.59
630,-1.07,1.34,7.13
640,-0.63,0.34,6.26
650,-0.26,-0.57,5.57
660,-0.01,-1.4,5.41
670,0.25,-2.0,4.91
680,0.45,-2.76,4.29
690,0.52,-3.28,3.96
700,0.77,-3.5,3.61
710,1.19,-3.57,2.9
720,1.68,-3.58,2.0
730,2.07,-3.77,1.01
740,2.47,-3.46,-0.31
750,2.74,-2.88,-1.64
760,2.58,-2.21,-2.16
770,2.11,-1.98,-2.11
780,1.73,-1.91,-2.23
790,1.44,-1.59,-3.09
800,1.24,-0.9,-4.65
810,0.95,0.37,-6.33
820,1.05,2.39,-8.45
830,1.92,4.23,-10.88
840,1.7,5.29,-11.67
850,1.55,4.95,-12.64
860,0.85,5.19,-12.56
870,-0.02,6.39,-12.61
880,-0.41,7.95,-13.24
890,-0.96,9.76,-13.45
900,-1.59,11.97,-13.41
910,-2.06,14.26,-13.87
920,-2.66,17.1,-13.88
930,-3.58,18.31,-12.28
940,-4.62,19.8,-8.35
950,-5.6,21.05,-3.25
960,-6.04,22.2,0.45
970,-5.34,22.83,1.08
980,-4.53,23.12,-0.12
990,-3.46,22.49,-3.3
1000,-3.97,21.23,-3.84
