timestamp,x,y,z
0,-0.34,8.65,2.6
10,-0.34,8.72,2.6
20,-0.32,8.69,2.57
30,-0.28,8.54,2.55
40,-0.17,8.31,2.26
50,0.0,8.12,1.86
60,0.2,7.88,1.49
70,0.46,7.81,1.16
80,0.76,7.64,0.65
90,1.04,7.22,0.04
100,1.3,6.84,-0.86
110,1.6,6.57,-2.3
120,1.84,6.24,-3.56
130,1.93,6.5,-4.64
140,2.01,7.79,-5.73
150,1.74,9.92,-6.15
160,1.4,12.27,-6.86
170,1.02,14.81,-7.14
180,0.4,17.11,-6.37
190,-0.4,19.04,-5.29
200,-1.64,20.18,-4.23
210,-3.62,19.7,-2.92
220,-6.41,17.94,-0.97
230,-9.18,15.99,1.95
240,-11.76,15.5,5.63
250,-13.63,17.92,10.05
260,-14.84,22.39,14.31
270,-15.46,28.43,17.88
280,-16.77,34.87,22.83
290,-18.54,38.77,27.76
300,-19.41,38.74,29.45
310,-20.59,33.76,28.31
320,-22.36,26.47,28.64
330,-25.18,18.1,30.39
340,-28.14,7.69,31.63
350,-30.14,-0.83,32.15
360,-30.35,-4.35,29.64
370,-30.02,-6.92,26.01
380,-30.43,-10.41,23.29
390,-30.46,-14.44,19.44
400,-29.48,-17.92,14.79
410,-27.37,-21.18,10.8
420,-24.71,-23.54,7.44
430,-21.62,-25.94,2.87
440,-18.47,-27.99,-3.79
450,-15.12,-28.35,-12.75
460,-11.85,-27.81,-22.01
470,-9.47,-26.48,-29.02
480,-8.54,-23.4,-31.4
490,-9.27,-19.68,-29.16
500,-10.44,-13.67,-23.65
510,-10.14,-7.44,-20.84
520,-8.57,-1.17,-22.66
530,-6.43,4.97,-28.81
540,-5.37,9.76,-35.02
550,-6.38,10.92,-37.97
560,-7.93,12.75,-39.69
570,-10.26,16.37,-36.23
580,-12.66,20.41,-27.6
590,-13.3,25.48,-18.84
600,-12.09,31.64,-13.49
610,-10.49,35.63,-13.41
620,-9.85,35.51,-18.61
630,-11.35,33.9,-20.71
640,-13.67,34.33,-16.8
650,-14.94,36.29,-9.49
660,-15.46,37.29,-2.26
670,-15.93,34.49,2.66
680,-16.75,29.1,7.69
690,-16.22,24.39,10.06
700,-15.39,21.73,11.03
710,-14.33,20.29,11.81
720,-13.19,19.85,12.89
730,-12.22,19.71,15.73
740,-11.43,18.69,19.07
750,-10.42,16.14,21.27
760,-9.59,11.85,22.12
770,-8.56,7.14,21.22
780,-7.14,3.44,18.38
790,-5.48,0.9,14.9
800,-4.03,-0.62,11.7
810,-2.78,-0.9,9.06
820,-1.63,-0.06,6.37
830,-0.69,0.93,4.6
840,-0.26,0.87,3.95
850,-0.02,0.14,3.2
860,0.29,-0.56,1.51
870,0.57,-0.39,0.17
880,0.85,0.62,-0.79
890,1.13,2.63,-1.33
900,1.5,5.18,-1.57
910,1.82,7.51,-1.36
920,2.07,9.08,-0.8
930,2.09,10.03,0.22
940,2.19,10.32,0.52
950,2.42,10.08,-0.18
960,2.43,9.42,-0.7
970,2.3,8.43,-1.08
980,2.25,7.46,-1.11
990,2.32,7.03,-0.98
1000,2.41,7.35,-0.65
