timestamp,x,y,z
0,0.47,8.48,3.56
10,0.39,8.17,3.2
20,0.36,7.98,2.89
30,0.29,7.81,2.75
40,0.3,7.55,2.53
50,0.31,7.37,2.39
60,0.31,7.18,2.23
70,0.34,6.93,2.25
80,0.33,6.73,2.69
90,0.34,6.68,3.26
100,0.54,6.38,3.24
110,0.8,5.88,2.88
120,1.08,5.28,2.02
130,1.25,4.87,0.94
140,1.48,4.98,-0.15
150,1.53,5.47,-0.73
160,1.45,5.87,-1.16
170,1.1,6.13,-1.32
180,0.53,6.4,-1.31
190,-0.01,7.58,-1.23
200,-0.36,9.72,-1.38
210,-0.38,12.09,-1.74
220,-0.52,14.22,-1.35
230,-0.53,15.65,-1.23
240,-0.74,16.36,-1.55
250,-1.36,15.68,-1.72
260,-2.3,15.33,-1.31
270,-3.28,15.28,-0.54
280,-3.97,15.41,-0.32
290,-3.88,16.3,-1.4
300,-3.98,18.11,-2.77
310,-4.7,18.89,-3.2
320,-6.33,19.58,-3.62
330,-8.98,20.0,-3.37
340,-12.74,20.33,-0.79
350,-17.17,19.48,4.64
360,-20.37,18.13,11.31
370,-21.94,19.61,16.95
380,-21.68,23.46,18.5
390,-21.44,28.15,20.4
400,-20.64,32.44,21.64
410,-20.22,34.57,24.01
420,-21.37,32.07,29.45
430,-23.98,29.01,35.39
440,-28.33,26.43,40.94
450,-33.82,22.3,43.92
460,-38.53,16.03,39.69
470,-42.76,6.27,29.87
480,-45.93,-6.6,22.01
490,-46.48,-19.23,15.5
500,-44.41,-27.61,9.5
510,-40.74,-32.1,5.25
520,-36.84,-32.72,4.97
530,-32.48,-31.93,4.64
540,-28.22,-31.36,2.97
550,-25.2,-33.1,-0.22
560,-23.03,-35.71,-6.79
570,-20.6,-38.89,-16.34
580,-18.98,-40.77,-25.75
590,-17.25,-38.07,-34.24
600,-16.89,-30.93,-40.13
610,-15.43,-21.43,-49.05
620,-15.07,-11.21,-54.44
630,-17.52,-5.54,-55.3
640,-23.19,-0.28,-52.57
650,-29.96,11.95,-46.4
660,-34.49,30.5,-38.5
670,-36.87,50.11,-32.96
680,-37.65,61.54,-32.98
690,-37.17,65.8,-36.55
700,-36.65,67.35,-33.5
710,-36.11,68.72,-24.74
720,-36.01,67.18,-12.7
730,-35.44,70.05,11.77
740,-24.83,56.01,11.79
750,-28.21,50.19,20.32
760,-30.23,33.81,28.81
770,-27.79,11.15,29.08
780,-22.53,-6.45,28.63
790,-15.65,-13.23,25.19
800,-10.56,-11.88,23.76
810,-7.91,-10.6,24.57
820,-6.81,-10.93,26.73
830,-5.31,-7.61,26.63
840,-3.37,-1.46,23.04
850,-2.74,2.94,18.62
860,-3.12,3.52,12.96
870,-3.69,0.43,6.24
880,-4.09,-2.71,0.92
890,-3.81,-3.35,-2.18
900,-2.9,-1.34,-3.56
910,-1.87,2.0,-3.34
920,-1.18,5.37,-1.52
930,-0.62,9.02,0.79
940,-0.35,12.28,3.22
950,0.16,14.34,3.83
960,0.78,14.7,2.66
970,1.17,13.53,0.79
980,1.28,11.89,-0.29
990,1.12,10.78,0.13
1000,0.8,10.36,1.21
