timestamp,x,y,z
0,-3.2,6.85,5.89
10,-3.1,6.8,5.74
20,-2.94,6.99,5.63
30,-2.9,7.2,5.61
40,-2.88,7.19,5.74
50,-2.85,7.08,5.75
60,-2.77,6.96,5.6
70,-2.63,7.03,5.23
80,-2.56,7.15,4.92
90,-2.44,7.31,4.37
100,-2.37,7.59,4.14
110,-2.41,7.89,4.22
120,-2.29,8.05,3.78
130,-2.14,8.78,3.74
140,-1.99,9.45,3.84
150,-1.91,10.3,3.58
160,-2.01,10.93,3.66
170,-2.29,11.0,4.13
180,-2.49,11.31,4.81
190,-2.72,11.47,5.41
200,-2.84,11.51,5.58
210,-2.83,11.84,4.85
220,-2.78,12.46,3.91
230,-2.95,13.19,3.77
240,-3.3,13.51,4.4
250,-3.82,13.67,5.57
260,-4.89,13.84,7.86
270,-5.79,14.01,10.21
280,-6.38,14.72,12.4
290,-7.19,15.45,14.64
300,-7.93,16.06,16.36
310,-8.69,16.56,17.42
320,-9.45,16.75,17.97
330,-9.95,16.52,18.34
340,-9.94,16.01,17.98
350,-9.88,14.68,17.37
360,-9.94,12.54,16.32
370,-10.03,9.84,15.09
380,-10.23,7.21,14.63
390,-10.42,4.82,14.51
400,-10.38,2.14,14.27
410,-10.41,-0.28,14.31
420,-10.28,-2.83,14.3
430,-9.79,-5.19,13.42
440,-9.0,-6.38,12.1
450,-7.97,-7.0,10.42
460,-6.82,-6.88,8.72
470,-5.79,-6.48,7.1
480,-4.95,-5.78,5.95
490,-4.22,-5.98,4.87
500,-3.56,-6.51,3.88
510,-2.83,-7.14,2.97
520,-2.41,-7.47,2.63
530,-1.81,-7.72,1.43
540,-1.22,-7.59,0.45
550,-0.77,-6.75,-0.23
560,-0.36,-5.57,-0.77
570,0.02,-4.36,-1.59
580,0.43,-2.47,-2.52
590,0.69,-0.95,-3.61
600,0.98,0.05,-4.9
610,1.02,0.68,-5.8
620,0.99,1.47,-6.74
630,0.99,2.54,-7.6
640,0.92,3.69,-8.44
650,1.02,5.07,-9.3
660,1.08,6.03,-9.7
670,0.74,6.45,-9.68
680,0.21,6.83,-9.69
690,-0.22,7.85,-10.58
700,-0.64,10.41,-11.71
710,-0.87,14.09,-12.04
720,-1.35,17.76,-10.15
730,-1.7,20.51,-8.14
740,-1.72,22.02,-6.36
750,-1.75,22.38,-5.55
760,-1.5,22.49,-5.97
770,-1.7,23.04,-5.66
780,-1.89,23.56,-4.98
790,-2.33,23.68,-2.53
800,-2.67,23.03,-0.4
810,-2.56,21.18,-0.33
820,-2.65,19.32,-0.63
830,-3.0,17.61,-0.54
840,-3.4,16.22,-0.74
850,-3.75,14.94,-0.97
860,-4.79,13.18,-0.21
870,-6.82,14.32,4.7
880,-6.78,15.43,8.27
890,-6.85,17.05,12.28
900,-6.47,17.78,14.24
910,-5.89,17.09,13.44
920,-5.58,15.16,11.33
930,-5.54,13.01,9.16
940,-6.0,10.99,8.96
950,-6.33,9.94,9.99
960,-6.41,9.71,11.61
970,-6.33,9.82,13.46
980,-6.09,10.07,14.84
990,-5.64,10.11,15.2
1000,-5.32,9.2,14.72
