timestamp,x,y,z
0,-2.19,4.78,-7.48
10,-2.27,5.86,-6.27
20,0.04,11.98,-9.82
30,2.6,20.53,-14.6
40,2.97,21.38,-16.35
50,1.88,18.64,-14.14
60,0.27,15.92,-11.55
70,0.07,13.91,-10.2
80,0.62,14.18,-9.9
90,0.73,15.2,-9.0
100,0.62,15.13,-8.03
110,0.64,12.75,-7.21
120,1.05,9.84,-6.83
130,1.14,7.94,-6.15
140,1.22,6.89,-5.66
150,1.58,6.03,-6.63
160,2.34,5.19,-8.36
170,3.08,4.01,-10.13
180,3.59,2.72,-10.67
190,3.62,1.86,-9.78
200,3.5,1.49,-8.26
210,3.51,1.16,-6.79
220,3.56,1.13,-5.45
230,3.65,1.23,-4.45
240,3.73,1.7,-4.05
250,3.97,2.32,-4.66
260,4.18,3.38,-5.33
270,4.1,4.13,-5.31
280,4.03,3.68,-4.92
290,4.09,2.89,-4.82
300,3.96,2.09,-4.29
310,3.92,1.5,-3.81
320,3.97,1.79,-2.98
330,3.9,2.14,-2.03
340,3.87,2.04,-1.35
350,4.04,1.98,-1.45
360,4.26,2.1,-1.92
370,4.14,2.12,-1.77
380,3.81,2.02,-1.25
390,3.71,1.83,-1.2
400,3.34,1.02,-1.59
410,2.49,-1.17,-2.4
420,1.59,-4.23,-3.74
430,0.28,-7.42,-4.53
440,-1.65,-12.47,-5.63
450,-4.19,-18.25,-7.56
460,-7.03,-21.63,-9.47
470,-10.07,-20.78,-9.41
480,-11.83,-17.09,-5.39
490,-25.98,-11.65,12.71
500,-23.77,-1.72,19.67
510,-23.45,9.15,26.08
520,-20.67,20.73,25.57
530,-17.83,31.39,27.87
540,-16.14,37.37,35.35
550,-14.13,40.75,39.95
560,-11.82,40.93,41.82
570,-9.85,36.3,39.95
580,-8.66,31.33,33.13
590,-8.11,27.99,23.57
600,-8.79,28.71,15.07
610,-9.02,29.75,5.88
620,-8.22,27.46,-2.95
630,-6.18,24.06,-9.77
640,-4.23,22.73,-14.05
650,-3.87,22.52,-18.16
660,1.14,23.26,-25.46
670,0.44,25.13,-24.84
680,0.12,25.5,-25.14
690,-0.06,23.73,-26.99
700,-0.7,19.45,-30.45
710,-0.79,17.43,-34.18
720,-0.66,17.4,-34.89
730,-2.32,19.32,-32.38
740,-3.43,19.15,-33.57
750,-4.68,17.53,-35.17
760,-6.3,14.98,-35.07
770,-8.27,12.42,-32.6
780,-9.69,8.82,-29.75
790,-10.84,4.38,-27.69
800,-12.35,0.32,-26.01
810,-14.43,-2.68,-24.24
820,-17.41,-5.63,-21.43
830,-19.69,-9.67,-19.03
840,-20.84,-14.14,-16.11
850,-20.08,-16.33,-11.64
860,-23.55,-15.65,0.05
870,-22.04,-12.64,8.79
880,-19.64,-7.94,17.71
890,-16.81,-3.98,24.27
900,-13.39,-1.88,27.15
910,-9.92,-1.16,27.45
920,-7.16,0.27,27.71
930,-5.05,2.83,27.87
940,-2.91,6.38,27.07
950,-0.63,10.22,24.63
960,1.3,13.02,22.91
970,2.86,15.1,21.95
980,4.12,16.27,20.21
990,5.04,16.93,17.65
1000,5.5,16.88,14.94
