timestamp,x,y,z
0,4.56,0.25,-8.2
10,4.69,0.11,-8.28
20,4.75,-0.12,-8.39
30,4.79,-0.06,-8.37
40,4.72,0.2,-8.18
50,4.66,0.45,-8.12
60,4.68,0.56,-8.19
70,4.66,0.54,-8.35
80,4.65,0.58,-8.47
90,4.61,0.59,-8.62
100,4.57,0.45,-8.76
110,4.51,0.29,-8.83
120,4.48,0.06,-8.89
130,4.53,-0.23,-9.05
140,4.58,-0.45,-9.28
150,4.66,-0.54,-9.35
160,4.71,-0.41,-9.33
170,4.73,-0.27,-9.17
180,4.83,-0.22,-9.03
190,4.93,-0.24,-9.05
200,5.08,-0.49,-9.17
210,5.18,-0.84,-9.19
220,5.11,-0.95,-9.09
230,4.96,-0.77,-8.9
240,4.79,-0.57,-8.69
250,4.63,-0.43,-8.5
260,4.5,-0.33,-8.35
270,4.32,-0.27,-8.17
280,4.2,-0.33,-8.0
290,4.14,-0.3,-7.95
300,4.08,-0.3,-7.89
310,4.03,-0.35,-7.86
320,4.02,-0.19,-7.83
330,3.99,0.11,-7.76
340,3.97,0.42,-7.72
350,3.99,0.55,-7.68
360,4.01,0.43,-7.75
370,3.98,0.28,-7.76
380,4.03,0.28,-7.67
390,4.09,0.57,-7.5
400,4.16,1.07,-7.17
410,4.33,1.53,-6.91
420,4.64,2.35,-7.07
430,4.97,2.73,-7.18
440,5.28,3.37,-7.06
450,5.73,3.94,-7.73
460,6.15,3.68,-8.25
470,6.83,3.66,-9.46
480,7.7,3.54,-10.94
490,8.31,2.88,-12.05
500,8.73,1.85,-13.64
510,8.86,0.48,-14.61
520,8.68,-0.49,-15.37
530,8.1,-0.98,-15.7
540,7.27,-0.88,-15.92
550,6.32,-0.99,-15.91
560,5.13,-1.74,-15.81
570,3.75,-3.3,-15.41
580,2.21,-5.43,-14.73
590,0.67,-7.88,-13.63
600,-0.83,-10.53,-12.16
610,-2.43,-12.85,-10.31
620,-4.07,-15.28,-8.12
630,-5.39,-16.95,-6.35
640,-6.31,-16.95,-5.18
650,-6.68,-16.05,-5.01
660,-6.79,-14.69,-5.54
670,-7.02,-13.26,-5.89
680,-7.1,-12.07,-5.63
690,-7.34,-11.24,-4.51
700,-7.84,-10.65,-2.71
710,-8.57,-8.99,-1.32
720,-9.82,-6.01,-0.25
730,-11.24,-1.86,0.28
740,-12.25,4.09,0.74
750,-12.44,11.46,2.21
760,-11.32,18.36,3.02
770,-9.4,21.42,2.72
780,-8.1,19.78,1.9
790,-7.09,16.03,-0.95
800,-6.63,15.34,-2.8
810,-5.65,17.0,-6.09
820,-4.37,20.77,-9.63
830,-2.1,24.93,-14.72
840,1.02,28.56,-19.81
850,4.3,30.55,-24.28
860,6.47,29.79,-26.47
870,7.43,27.46,-27.43
880,7.03,23.31,-27.28
890,5.49,17.85,-26.06
900,3.37,12.99,-24.48
910,0.91,8.49,-23.77
920,-1.4,4.76,-23.53
930,-3.45,1.97,-25.9
940,-4.52,-3.27,-30.21
950,-4.42,-9.81,-34.67
960,-4.37,-15.13,-37.19
970,-4.63,-18.08,-36.51
980,-5.1,-18.18,-32.86
990,-6.07,-16.15,-27.44
1000,-7.22,-13.76,-21.75
