timestamp,x,y,z
0,3.97,-0.73,-8.33
10,3.98,-0.2,-8.13
20,4.06,0.18,-8.25
30,4.17,0.36,-8.54
40,4.14,0.41,-8.62
50,4.11,0.3,-8.66
60,4.07,-0.02,-8.62
70,3.96,-0.19,-8.42
80,3.89,-0.3,-8.16
90,3.81,-0.34,-7.88
100,3.78,-0.25,-7.86
110,3.83,-0.08,-7.97
120,3.85,0.13,-8.04
130,3.97,0.26,-8.27
140,4.04,0.3,-8.44
150,4.0,0.44,-8.36
160,4.0,0.58,-8.38
170,3.99,0.52,-8.45
180,3.99,0.32,-8.53
190,3.99,0.13,-8.66
200,3.88,0.22,-8.53
210,3.77,0.61,-8.21
220,3.65,0.86,-7.82
230,3.6,1.09,-7.74
240,3.63,1.22,-8.0
250,3.42,1.21,-7.84
260,3.19,1.6,-7.34
270,3.04,2.04,-6.7
280,2.97,1.8,-6.12
290,3.03,1.54,-6.18
300,3.09,1.41,-6.33
310,3.17,1.61,-6.68
320,3.07,2.58,-6.55
330,3.09,3.97,-6.65
340,3.21,4.34,-7.04
350,3.66,4.01,-8.1
360,4.23,3.34,-9.82
370,4.71,2.32,-10.99
380,5.16,1.16,-13.29
390,5.56,0.86,-15.13
400,5.41,1.95,-16.28
410,5.35,3.63,-18.0
420,5.48,4.58,-20.87
430,5.43,3.35,-24.02
440,4.69,-0.45,-26.71
450,2.63,-5.45,-27.25
460,-0.43,-9.97,-25.14
470,-3.33,-14.48,-22.23
480,-5.38,-18.44,-19.69
490,-6.7,-21.6,-17.73
500,-8.16,-23.12,-15.88
510,-9.88,-23.15,-13.79
520,-11.18,-21.95,-12.63
530,-12.19,-19.82,-12.6
540,-12.64,-18.72,-12.3
550,-12.62,-18.66,-11.27
560,-12.63,-18.44,-9.31
570,-13.76,-17.75,-5.1
580,-15.17,-13.25,0.92
590,-16.58,-6.7,6.47
600,-17.47,-0.46,11.94
610,-17.36,6.13,15.99
620,-16.04,11.33,17.31
630,-14.49,11.32,15.89
640,-13.12,8.69,12.44
650,-12.87,6.28,9.7
660,-13.28,6.25,8.27
670,-12.88,11.02,4.04
680,-12.03,19.42,-1.07
690,-9.16,27.52,-6.44
700,-5.39,30.63,-11.16
710,-2.87,29.45,-12.68
720,-3.29,24.2,-7.46
730,-3.94,23.58,-4.09
740,-3.48,27.81,-7.9
750,-1.93,34.02,-16.29
760,1.35,36.23,-29.02
770,4.91,32.89,-40.0
780,6.58,27.39,-45.85
790,5.74,22.29,-44.74
800,3.15,18.88,-39.36
810,-0.35,15.74,-31.69
820,-3.62,12.14,-22.84
830,-5.54,6.9,-17.1
840,-5.74,1.84,-14.26
850,-5.52,-2.91,-15.65
860,-5.52,-8.09,-19.84
870,-5.11,-12.95,-26.81
880,-4.86,-18.34,-31.8
890,-5.39,-22.08,-31.88
900,-7.09,-22.33,-26.65
910,-8.01,-22.2,-19.57
920,-8.13,-21.65,-13.52
930,-7.84,-20.27,-10.55
940,-7.59,-18.27,-9.61
950,-7.3,-16.04,-9.5
960,-7.03,-14.37,-9.8
970,-7.0,-13.47,-8.54
980,-6.71,-12.55,-7.12
990,-6.46,-11.52,-5.41
1000,-6.34,-9.74,-2.01
