timestamp,x,y,z
0,7.05,8.96,-5.44
10,6.87,8.2,-6.59
20,6.61,7.44,-7.78
30,6.2,7.36,-9.03
40,5.64,6.77,-10.29
50,4.8,5.54,-11.21
60,3.84,4.5,-11.92
70,2.74,3.45,-12.68
80,1.66,2.09,-13.7
90,0.61,1.13,-14.43
100,-0.71,-0.17,-14.58
110,-2.22,-2.28,-15.29
120,-4.48,-5.55,-14.92
130,-6.86,-9.48,-13.86
140,-8.92,-11.78,-13.12
150,-11.19,-12.67,-12.02
160,-13.26,-14.04,-9.75
170,-17.7,-15.26,-2.99
180,-20.82,-15.87,5.1
190,-24.44,-13.06,18.97
200,-26.02,-8.52,30.58
210,-25.63,-1.99,34.92
220,-24.85,4.96,38.65
230,-23.8,11.68,40.06
240,-21.1,16.07,36.61
250,-19.48,20.02,37.72
260,-18.21,22.72,41.85
270,-17.27,22.4,46.52
280,-15.95,21.92,47.68
290,-14.87,19.77,45.65
300,-14.23,16.76,40.93
310,-13.34,15.06,32.77
320,-14.24,16.73,25.11
330,-15.76,22.58,15.84
340,-16.99,27.58,8.47
350,-18.65,27.26,3.28
360,-18.52,28.05,-2.82
370,-17.5,32.9,-6.77
380,-18.9,36.93,-12.23
390,-22.49,35.99,-19.17
400,-23.81,36.25,-27.64
410,-23.7,38.94,-36.08
420,-24.69,39.42,-42.28
430,-28.81,36.46,-42.96
440,-33.2,31.56,-40.59
450,-33.76,27.27,-39.06
460,-29.99,26.03,-38.65
470,-25.2,25.06,-38.07
480,-22.75,22.02,-36.38
490,-22.98,16.4,-36.06
500,-26.53,7.75,-34.16
510,-30.31,-1.95,-30.44
520,-35.48,-14.06,-23.56
530,-36.69,-27.03,-18.63
540,-36.36,-34.08,-10.58
550,-33.94,-34.21,-2.79
560,-30.77,-29.05,5.09
570,-27.67,-23.37,13.97
580,-23.94,-18.97,20.61
590,-21.19,-15.64,27.49
600,-18.86,-11.93,35.56
610,-15.39,-6.11,40.03
620,-12.35,-2.09,44.34
630,-9.35,2.82,44.96
640,-6.17,7.67,41.94
650,-4.93,13.65,41.69
660,-3.63,20.29,38.9
670,-1.88,26.35,33.58
680,-0.79,30.25,28.26
690,-0.35,30.34,22.64
700,-0.84,26.72,18.39
710,-1.43,21.71,14.16
720,-1.65,17.29,9.77
730,-1.34,13.23,5.53
740,-0.66,9.87,1.98
750,0.04,7.38,-0.43
760,1.03,5.9,-2.39
770,1.93,5.03,-3.1
780,2.18,5.73,-1.2
790,2.51,7.14,0.35
800,3.09,8.12,0.46
810,3.25,8.33,0.44
820,3.25,8.26,0.89
830,2.98,8.28,2.49
840,2.64,7.99,3.78
850,2.64,7.5,3.59
860,2.66,7.24,3.18
870,2.78,6.85,3.01
880,2.74,6.34,3.56
890,2.89,6.33,3.88
900,3.19,7.02,3.82
910,3.28,7.84,4.16
920,3.37,8.76,4.66
930,3.46,9.32,4.98
940,3.56,9.07,4.58
950,3.41,8.32,4.27
960,3.33,7.48,3.87
970,3.36,7.01,3.54
980,3.44,6.82,3.41
990,3.48,6.68,3.3
1000,3.36,6.15,3.29
